name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaPositive_samp[2],-0.22,0.44,0.65,-0.85,-0.51,1.1,2.2,8e-06,3.6
etaPositive_samp[3],-0.56,0.14,0.39,-1.2,-0.51,-0.021,7.8,2.9e-05,1.3
etaPositive_samp[4],-0.36,0.23,0.44,-1.1,-0.4,0.4,3.6,1.3e-05,1.6
etaPositive_samp[5],0.95,0.4,0.95,-1.3,1.2,2.0,5.6,2e-05,1.9
etaPositive_samp[6],-0.56,0.14,0.37,-1.3,-0.51,0.018,7.2,2.6e-05,1.5
etaPositive_samp[7],-0.95,0.63,0.93,-1.8,-1.4,0.83,2.2,8e-06,3.5
etaPositive_samp[8],0.81,0.23,0.43,-0.14,0.91,1.3,3.5,1.3e-05,1.8
etaPositive_samp[9],0.023,0.12,0.61,-1.0,0.072,0.9,24.0,8.6e-05,1.2
etaPositive_samp[10],0.67,0.99,1.5,-1.9,1.4,2.1,2.2,8.1e-06,3.5
etaPositive_samp[11],0.83,0.58,0.85,-0.82,1.1,1.7,2.2,8e-06,3.7
etaPositive_samp[12],-0.2,0.13,0.35,-0.67,-0.25,0.61,7.9,2.9e-05,1.4
etaPositive_samp[13],0.8,0.58,0.87,-0.77,1.1,1.8,2.3,8.2e-06,3.1
etaPositive_samp[14],-0.44,0.071,0.3,-0.93,-0.46,0.095,18.0,6.5e-05,1.1
etaPositive_samp[15],-1.9,0.27,0.52,-2.6,-2.0,-0.91,3.7,1.4e-05,1.5
etaPositive_samp[16],0.22,0.16,0.32,-0.22,0.21,0.68,3.9,1.4e-05,1.5
etaPositive_samp[17],-0.81,0.26,0.51,-1.6,-0.85,0.16,3.8,1.4e-05,1.5
etaPositive_samp[18],0.57,0.093,0.43,-0.31,0.59,1.4,22.0,8e-05,1.2
etaPositive_samp[19],0.16,0.72,1.1,-1.7,0.25,1.5,2.2,8e-06,4.1
etaPositive_samp[20],0.94,0.27,0.49,-0.23,1.1,1.5,3.2,1.2e-05,1.7
etaPositive_samp[21],0.64,0.37,0.57,0.033,0.41,1.8,2.4,8.9e-06,2.6
etaPositive_samp[22],0.95,0.15,0.41,0.094,1.0,1.5,7.4,2.7e-05,1.5
etaPositive_samp[23],-0.33,0.42,0.77,-2.1,-0.2,0.8,3.4,1.2e-05,3.0
etaPositive_samp[24],-1.5,0.67,1.1,-2.4,-1.9,0.87,2.5,9.1e-06,2.7
etaPositive_samp[25],-0.21,0.72,1.1,-2.6,0.3,0.75,2.3,8.3e-06,3.9
etaPositive_samp[26],0.91,0.43,0.75,-0.72,1.2,1.6,3.0,1.1e-05,1.9
etaPositive_samp[27],-0.5,0.74,1.1,-1.7,-0.93,1.7,2.2,8.1e-06,3.7
etaPositive_samp[28],-0.54,0.36,0.67,-1.5,-0.62,0.68,3.4,1.2e-05,1.6
etaPositive_samp[29],0.82,1.2,1.9,-2.4,1.8,2.5,2.4,8.6e-06,2.8
etaPositive_samp[30],-0.66,0.59,0.88,-2.1,-0.8,0.87,2.3,8.3e-06,3.4
etaPositive_samp[31],0.36,0.36,0.81,-1.5,0.66,1.1,5.0,1.8e-05,2.0
etaPositive_samp[32],-0.26,0.082,0.27,-0.7,-0.25,0.15,11.0,3.9e-05,1.3
etaPositive_samp[33],0.64,1.1,1.5,-2.1,1.4,1.9,2.1,7.5e-06,6.6
etaPositive_samp[34],0.61,0.18,0.36,0.081,0.57,1.4,4.0,1.5e-05,1.5
etaPositive_samp[35],0.95,0.45,0.67,0.21,0.66,2.1,2.2,8.2e-06,3.4
etaPositive_samp[36],-2.0,0.3,0.54,-2.7,-2.1,-1.0,3.2,1.2e-05,1.7
etaPositive_samp[37],0.11,0.18,0.6,-1.1,0.19,0.99,11.0,4.2e-05,1.5
etaPositive_samp[38],-0.21,0.16,0.4,-0.94,-0.22,0.46,6.1,2.2e-05,1.5
etaPositive_samp[39],-1.2,0.26,0.45,-2.3,-1.1,-0.76,3.0,1.1e-05,2.4
etaPositive_samp[40],-0.066,0.13,0.38,-0.63,-0.11,0.68,9.1,3.3e-05,1.3
etaPositive_samp[41],-0.12,0.8,1.2,-2.2,0.3,1.1,2.1,7.6e-06,5.6
etaPositive_samp[42],0.23,0.59,0.87,-1.3,0.56,1.1,2.2,7.9e-06,3.9
etaPositive_samp[43],0.071,0.49,0.72,-0.62,-0.24,1.4,2.2,7.9e-06,3.8
etaPositive_samp[44],0.52,0.3,0.47,-0.52,0.69,1.0,2.5,9.1e-06,2.3
etaPositive_samp[45],-0.42,0.28,0.44,-0.88,-0.58,0.48,2.4,8.8e-06,2.5
etaPositive_samp[46],0.57,0.19,0.39,0.016,0.52,1.4,4.4,1.6e-05,1.6
etaPositive_samp[47],0.48,0.36,0.58,-0.16,0.29,1.8,2.7,9.8e-06,2.0
etaPositive_samp[48],0.35,0.33,0.64,-0.91,0.39,1.5,3.8,1.4e-05,1.7
etaPositive_samp[49],0.19,0.15,0.44,-0.47,0.2,0.81,8.3,3e-05,1.4
etaPositive_samp[50],0.57,0.23,0.47,-0.34,0.65,1.3,4.1,1.5e-05,1.5
etaPositive_samp[51],0.84,0.72,1.1,-1.2,1.4,1.9,2.4,8.6e-06,2.6
etaPositive_samp[52],-0.65,0.69,1.1,-1.7,-1.1,1.7,2.4,8.6e-06,3.6
etaPositive_samp[53],-0.24,0.23,0.42,-1.4,-0.13,0.22,3.5,1.3e-05,1.6
etaPositive_samp[54],0.75,0.47,0.73,0.089,0.45,2.3,2.4,8.7e-06,2.7
etaPositive_samp[55],0.68,0.21,0.42,0.098,0.61,1.5,4.0,1.4e-05,1.5
etaPositive_samp[56],-1.1,0.2,0.37,-1.7,-1.1,-0.56,3.3,1.2e-05,1.7
etaPositive_samp[57],0.58,0.68,0.99,-1.4,1.0,1.5,2.1,7.7e-06,4.4
etaPositive_samp[58],0.25,0.049,0.36,-0.25,0.22,0.85,53.0,0.00019,1.0
etaPositive_samp[59],-0.64,0.63,1.0,-2.5,-0.39,0.79,2.7,9.9e-06,2.8
etaPositive_samp[60],-1.4,0.4,0.64,-2.2,-1.5,-0.2,2.6,9.5e-06,2.1
etaPositive_samp[61],-0.57,0.34,0.58,-1.4,-0.67,0.35,3.0,1.1e-05,1.8
etaPositive_samp[62],0.64,0.89,1.4,-1.7,1.4,2.0,2.5,9.1e-06,2.5
etaPositive_samp[63],-0.61,0.09,0.35,-1.4,-0.56,-0.12,15.0,5.5e-05,1.3
etaPositive_samp[64],1.1,0.66,1.1,-1.2,1.5,2.4,3.0,1.1e-05,2.3
etaPositive_samp[65],-0.65,0.59,0.91,-1.5,-1.0,1.3,2.4,8.8e-06,2.5
etaPositive_samp[66],-1.1,0.28,0.56,-2.0,-1.1,-0.11,3.8,1.4e-05,1.5
etaPositive_samp[67],0.64,0.35,0.55,-0.0053,0.43,1.6,2.5,9.2e-06,2.3
etaPositive_samp[68],-0.32,0.17,0.35,-0.84,-0.28,0.04,4.2,1.5e-05,1.4
etaPositive_samp[69],1.2,0.18,0.42,0.64,1.1,2.0,5.3,1.9e-05,1.6
etaPositive_samp[70],0.96,0.35,0.67,0.15,0.8,2.6,3.6,1.3e-05,1.9
etaPositive_samp[71],-0.39,0.45,0.78,-1.2,-0.68,1.2,2.9,1.1e-05,2.2
etaPositive_samp[72],0.015,0.45,0.79,-1.5,0.18,1.2,3.1,1.1e-05,1.7
etaPositive_samp[73],-0.12,0.45,0.69,-1.5,0.13,0.48,2.3,8.5e-06,2.7
etaPositive_samp[74],-0.55,0.053,0.35,-1.1,-0.53,-0.053,44.0,0.00016,1.1
etaPositive_samp[75],0.17,0.55,0.83,-0.85,-0.11,1.8,2.3,8.5e-06,2.9
etaPositive_samp[76],-0.84,0.15,0.35,-1.5,-0.76,-0.39,5.4,2e-05,1.6
etaPositive_samp[77],-0.48,0.46,0.7,-1.8,-0.22,0.28,2.3,8.4e-06,2.8
etaPositive_samp[78],-0.44,0.58,0.88,-1.3,-0.79,1.4,2.3,8.5e-06,3.2
etaNegative_samp[1],-0.097,0.3,0.54,-1.1,0.018,0.59,3.3,1.2e-05,2.0
etaNegative_samp[2],0.34,0.3,0.51,-0.67,0.51,0.89,3.0,1.1e-05,2.4
etaNegative_samp[3],-1.2,0.38,0.74,-2.2,-1.3,0.47,3.9,1.4e-05,1.8
etaNegative_samp[4],-0.48,0.64,1.0,-1.5,-0.83,2.0,2.6,9.4e-06,3.5
etaNegative_samp[5],-0.17,0.26,0.47,-1.1,-0.16,0.59,3.2,1.2e-05,1.8
etaNegative_samp[6],0.21,0.18,0.44,-0.72,0.27,0.84,6.2,2.3e-05,1.4
etaNegative_samp[7],-0.2,0.36,0.72,-2.0,0.074,0.4,4.0,1.5e-05,1.7
etaNegative_samp[8],-0.39,0.28,0.58,-0.98,-0.54,1.1,4.4,1.6e-05,1.5
etaNegative_samp[9],-1.2,0.37,0.85,-2.8,-1.0,-0.089,5.3,1.9e-05,1.5
etaNegative_samp[10],0.091,0.34,0.61,-0.85,0.22,0.98,3.2,1.2e-05,2.1
etaNegative_samp[11],0.72,0.2,0.45,-0.1,0.82,1.4,4.9,1.8e-05,1.5
etaNegative_samp[12],0.32,0.22,0.56,-0.68,0.31,1.2,6.7,2.5e-05,1.3
etaNegative_samp[13],-0.42,0.12,0.44,-1.1,-0.35,0.17,13.0,4.8e-05,1.4
etaNegative_samp[14],1.6,0.53,0.85,-0.36,1.8,2.7,2.5,9.3e-06,2.5
etaNegative_samp[15],-0.47,0.51,0.78,-1.9,-0.085,0.27,2.3,8.5e-06,3.2
