name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaNegative[139],0.019,0.0015,0.0052,0.013,0.017,0.029,12.0,3.3e-05,1.1
etaNegative[140],0.026,0.0043,0.016,0.013,0.021,0.054,14.0,4e-05,1.1
etaNegative[141],0.015,0.0004,0.012,0.0056,0.013,0.036,887.0,0.0025,1.0
etaNegative[142],0.0095,0.0026,0.005,0.003,0.0082,0.016,3.8,1.1e-05,1.4
etaNegative[143],0.029,0.0058,0.022,0.015,0.024,0.061,14.0,3.9e-05,1.1
etaNegative[144],0.021,0.0024,0.0049,0.015,0.021,0.029,4.2,1.1e-05,1.4
etaNegative[145],0.013,0.0012,0.0037,0.0067,0.013,0.018,8.6,2.4e-05,1.1
etaNegative[146],0.005,0.0042,0.006,0.0011,0.0017,0.016,2.0,5.6e-06,20.0
etaNegative[147],0.037,0.0095,0.022,0.015,0.033,0.078,5.5,1.5e-05,1.2
etaNegative[148],0.019,0.0015,0.0048,0.014,0.018,0.028,9.9,2.7e-05,1.1
etaNegative[149],0.013,0.00073,0.0055,0.0056,0.014,0.022,57.0,0.00016,1.0
etaNegative[150],0.0098,0.0023,0.0037,0.0052,0.0086,0.016,2.5,6.9e-06,2.2
etaNegative[151],0.0061,0.0038,0.0055,0.0016,0.0031,0.016,2.1,5.7e-06,5.1
etaNegative[152],0.0093,0.0026,0.0041,0.004,0.0081,0.016,2.6,7.2e-06,2.0
etaNegative[153],0.0085,0.0029,0.0043,0.0039,0.0067,0.016,2.2,6.2e-06,2.9
etaNegative[154],0.12,0.045,0.14,0.0091,0.049,0.42,10.0,2.8e-05,1.1
etaNegative[155],0.0096,0.0025,0.0041,0.0042,0.0085,0.016,2.8,7.6e-06,1.8
etaNegative[156],0.012,0.0016,0.0034,0.0066,0.011,0.016,4.6,1.3e-05,1.3
etaNegative[157],0.15,0.057,0.1,0.015,0.15,0.32,3.2,8.8e-06,1.6
etaNegative[158],0.033,0.0073,0.011,0.015,0.037,0.046,2.2,6.2e-06,2.9
etaNegative[159],0.041,0.011,0.023,0.015,0.039,0.083,4.1,1.1e-05,1.4
p1[1],-0.55,0.22,1.3,-2.9,-0.18,1.5,37.0,0.0001,1.0
p1[2],-1.9,0.81,1.4,-4.2,-2.0,-0.00014,3.1,8.7e-06,1.6
p1[3],-0.4,0.17,0.41,-1.1,-0.36,0.00043,5.4,1.5e-05,1.3
p1[4],0.18,0.027,0.82,-1.2,-0.0011,1.5,939.0,0.0026,1.0
p1[5],0.36,0.14,0.72,-0.5,0.11,1.8,26.0,7.2e-05,1.1
p1[6],-0.32,0.12,0.68,-1.7,-0.001,0.36,31.0,8.5e-05,1.0
p1[7],0.33,0.14,0.3,-0.0014,0.3,0.87,4.3,1.2e-05,1.4
p1[8],-2.3,0.98,1.7,-5.1,-2.4,-0.00077,3.2,8.7e-06,1.6
p1[9],-0.29,0.028,1.2,-2.5,-0.0008,1.6,1816.0,0.005,1.0
p1[10],-1.2,0.51,0.87,-2.6,-1.3,0.00035,2.9,8e-06,1.7
p1[11],-0.97,0.42,0.87,-2.6,-0.85,-0.0011,4.4,1.2e-05,1.3
p1[12],0.54,0.23,0.41,-0.001,0.56,1.2,3.2,8.8e-06,1.6
p1[13],0.32,0.14,0.37,-0.0013,0.23,1.0,7.1,2e-05,1.2
p1[14],0.32,0.14,0.46,-0.21,0.2,1.2,11.0,3.1e-05,1.1
p1[15],0.62,0.27,0.54,-0.00039,0.57,1.6,4.0,1.1e-05,1.4
p1[16],1.2,0.51,1.1,-0.0007,1.1,3.1,4.2,1.2e-05,1.3
p1[17],0.063,0.011,0.52,-0.85,-0.00064,0.9,2229.0,0.0062,1.0
p1[18],-0.57,0.24,0.46,-1.4,-0.57,-0.00057,3.5,9.7e-06,1.5
p1[19],0.0093,0.0073,0.22,-0.38,-0.00055,0.36,932.0,0.0026,1.0
p1[20],1.1,1.5,2.3,-2.1,-0.00062,5.4,2.6,7.1e-06,2.1
p1[21],-0.24,0.056,0.84,-1.7,-0.00095,1.1,227.0,0.00063,1.0
p1[22],-1.1,0.49,1.1,-3.1,-1.0,0.00025,4.7,1.3e-05,1.3
p1[23],-0.38,0.11,0.94,-2.2,8.9e-05,0.94,77.0,0.00021,1.0
p1[24],0.36,0.16,0.39,-0.00019,0.31,1.1,5.8,1.6e-05,1.2
p1[25],0.35,0.045,1.4,-1.9,-0.00022,2.7,927.0,0.0026,1.0
p1[26],0.7,0.31,0.98,-0.64,0.52,2.5,10.0,2.8e-05,1.1
p1[27],0.56,0.23,0.9,-0.68,0.35,2.2,16.0,4.3e-05,1.1
p1[28],-1.5,0.63,1.1,-3.4,-1.5,-0.00069,3.3,9e-06,1.6
p1[29],-0.87,0.38,0.76,-2.2,-0.84,-0.00054,4.0,1.1e-05,1.4
p1[30],-0.34,0.042,1.4,-2.9,-0.0014,2.0,1166.0,0.0032,1.0
p1[31],1.2,0.49,0.83,-0.00021,1.3,2.5,2.8,7.8e-06,1.8
p1[32],-0.93,0.38,1.2,-3.4,-0.3,0.058,9.6,2.6e-05,1.1
p1[33],-2.1,0.91,1.7,-4.9,-2.2,-0.00021,3.3,9.1e-06,1.6
p1[34],0.3,0.13,0.22,-0.00028,0.33,0.64,2.8,7.8e-06,1.8
p1[35],-0.46,0.14,1.4,-3.1,-0.0006,1.8,108.0,0.0003,1.0
p1[36],0.39,0.16,0.27,-0.00049,0.43,0.79,2.6,7.3e-06,2.0
p1[37],-0.85,0.37,0.8,-2.3,-0.81,0.0011,4.8,1.3e-05,1.3
p1[38],-2.6,1.1,1.8,-5.3,-2.9,-0.0012,2.8,7.7e-06,1.8
p1[39],-1.1,0.63,1.8,-4.7,-8.2e-06,0.26,8.4,2.3e-05,1.3
p1[40],0.52,0.23,0.44,-0.0014,0.57,1.2,3.8,1e-05,1.4
p1[41],-3.2,1.3,2.0,-5.9,-3.8,-6.9e-05,2.3,6.4e-06,2.6
p1[42],0.79,0.34,1.1,-0.65,0.5,2.8,11.0,3e-05,1.1
p1[43],1.2,0.52,1.2,-0.092,1.1,3.4,5.5,1.5e-05,1.2
p1[44],-0.57,0.24,0.41,-1.2,-0.6,-0.00072,2.9,8e-06,1.7
p1[45],1.4,0.59,1.1,9.5e-05,1.4,3.1,3.3,9e-06,1.6
p1[46],-1.8,0.77,1.4,-4.1,-1.9,-9.3e-05,3.2,8.8e-06,1.6
p1[47],0.74,0.32,0.74,-0.0011,0.6,2.1,5.3,1.5e-05,1.3
p1[48],-1.0,0.43,0.75,-2.2,-1.1,-0.00069,3.0,8.2e-06,1.7
p1[49],-0.56,0.24,0.44,-1.3,-0.59,-0.0011,3.3,9.2e-06,1.5
p1[50],1.6,0.67,1.2,-0.0004,1.7,3.4,3.0,8.4e-06,1.7
p1[51],-0.45,0.19,0.65,-1.7,-0.28,0.39,11.0,3.1e-05,1.1
p1[52],-2.3,0.98,1.5,-4.5,-2.7,-0.0002,2.5,6.9e-06,2.2
p1[53],0.35,0.15,0.47,-0.27,0.27,1.2,9.7,2.7e-05,1.1
p1[54],-0.071,0.031,0.076,-0.2,-0.066,0.017,6.0,1.7e-05,1.2
p1[55],1.9,0.8,1.4,-0.00066,1.9,4.2,3.1,8.6e-06,1.6
p1[56],-1.5,0.65,1.3,-3.8,-1.5,-0.0005,4.1,1.1e-05,1.4
p1[57],0.13,0.019,0.39,-0.51,3.3e-05,0.78,420.0,0.0012,1.0
p1[58],-0.21,0.091,0.2,-0.58,-0.2,-0.0011,4.9,1.3e-05,1.3
p1[59],-0.47,0.2,0.68,-1.8,-0.26,0.26,12.0,3.2e-05,1.1
p1[60],-0.44,0.18,0.75,-1.9,-0.2,0.5,18.0,5e-05,1.1
p1[61],-1.2,0.52,1.1,-3.2,-1.1,-9.1e-06,4.2,1.2e-05,1.4
p1[62],-1.1,0.5,1.1,-3.3,-0.95,0.00034,5.3,1.5e-05,1.3
p1[63],-0.2,0.087,0.16,-0.48,-0.21,-0.00095,3.5,9.7e-06,1.5
p1[64],-0.21,0.027,1.4,-2.7,-0.00013,2.1,2616.0,0.0072,1.0
p1[65],0.43,0.18,0.32,-0.0011,0.46,0.94,2.9,8.1e-06,1.7
p1[66],-1.3,0.56,1.1,-3.2,-1.3,0.00017,3.5,9.7e-06,1.5
p1[67],0.24,0.1,0.18,-0.00087,0.26,0.53,3.1,8.5e-06,1.6
p1[68],-2.2,0.93,1.5,-4.4,-2.5,-0.00096,2.6,7.2e-06,2.0
p1[69],-1.1,0.48,0.95,-2.8,-1.1,-0.0011,3.9,1.1e-05,1.4
p1[70],0.94,0.41,0.77,-0.00029,0.91,2.2,3.6,9.9e-06,1.5
p1[71],0.74,0.32,0.59,-0.00068,0.76,1.7,3.5,9.7e-06,1.5
p1[72],-1.2,0.51,0.84,-2.5,-1.3,0.00014,2.8,7.6e-06,1.8
p1[73],0.28,0.12,0.31,-0.0012,0.2,0.89,6.6,1.8e-05,1.2
p1[74],0.072,0.13,0.51,-0.98,0.11,0.59,17.0,4.6e-05,1.2
p1[75],0.18,0.076,0.22,-0.089,0.14,0.57,8.4,2.3e-05,1.1
p1[76],0.19,0.05,0.68,-0.91,0.00044,1.4,187.0,0.00052,1.0
p1[77],-0.31,0.13,0.25,-0.74,-0.31,-0.00097,3.7,1e-05,1.4
p1[78],-2.5,1.0,1.7,-5.1,-2.7,-0.0011,2.8,7.7e-06,1.8
p1[79],0.63,0.27,0.77,-0.24,0.47,2.1,7.8,2.1e-05,1.2
p1[80],-0.12,0.034,0.24,-0.53,-0.094,0.28,53.0,0.00015,1.1
p1[81],-1.2,0.52,0.99,-2.9,-1.2,3e-05,3.6,1e-05,1.5
