name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaNegative[118],0.034,0.0015,0.0046,0.026,0.034,0.041,8.9,2e-05,1.2
etaNegative[119],0.0018,0.00015,0.0024,0.00011,0.0011,0.0057,266.0,0.00061,1.0
etaNegative[120],0.0055,0.00045,0.0018,0.0025,0.0055,0.0085,16.0,3.7e-05,1.1
etaNegative[121],0.0064,0.00046,0.0023,0.0026,0.0063,0.01,26.0,5.9e-05,1.1
etaNegative[122],0.014,0.0034,0.0054,0.0043,0.015,0.021,2.5,5.7e-06,2.2
etaNegative[123],0.0039,0.00091,0.0018,0.0016,0.0036,0.0073,3.8,8.6e-06,1.5
etaNegative[124],0.0051,0.0014,0.0025,0.00026,0.0056,0.0085,3.2,7.3e-06,1.8
etaNegative[125],0.0033,0.00022,0.0018,0.0013,0.0029,0.007,72.0,0.00016,1.0
etaNegative[126],0.15,0.14,0.21,0.011,0.04,0.57,2.1,4.8e-06,5.2
etaNegative[127],0.022,0.012,0.02,0.0049,0.014,0.067,3.0,7e-06,2.1
etaNegative[128],0.007,0.0035,0.0064,0.0013,0.0043,0.022,3.4,7.8e-06,1.8
etaNegative[129],0.025,0.0053,0.0097,0.011,0.026,0.041,3.4,7.9e-06,1.5
etaNegative[130],0.015,0.0051,0.012,0.0021,0.012,0.037,5.4,1.2e-05,1.3
etaNegative[131],0.0044,0.0033,0.005,0.00033,0.002,0.016,2.3,5.4e-06,3.4
etaNegative[132],0.003,0.0015,0.0029,0.00069,0.002,0.01,3.7,8.6e-06,1.8
etaNegative[133],0.0065,0.00081,0.0033,0.0021,0.0061,0.012,17.0,3.8e-05,1.1
etaNegative[134],0.016,0.013,0.047,0.0019,0.0059,0.019,13.0,2.9e-05,1.2
etaNegative[135],0.0083,0.00083,0.0049,0.0021,0.0073,0.018,35.0,8e-05,1.1
etaNegative[136],0.051,0.0092,0.023,0.016,0.052,0.089,6.5,1.5e-05,1.2
etaNegative[137],0.005,0.00012,0.0023,0.0018,0.0046,0.0093,385.0,0.00088,1.0
etaNegative[138],0.039,0.0011,0.01,0.024,0.039,0.056,85.0,0.0002,1.0
etaNegative[139],0.014,0.00043,0.0034,0.0091,0.014,0.02,63.0,0.00014,1.0
etaNegative[140],0.0089,0.0002,0.0055,0.0019,0.008,0.02,729.0,0.0017,1.0
etaNegative[141],0.025,0.0035,0.01,0.01,0.024,0.043,8.0,1.8e-05,1.2
etaNegative[142],0.031,0.0048,0.013,0.01,0.031,0.053,7.4,1.7e-05,1.2
etaNegative[143],0.0099,0.00031,0.0047,0.0037,0.0091,0.019,233.0,0.00053,1.0
etaNegative[144],0.011,0.0039,0.0059,0.0011,0.013,0.018,2.3,5.2e-06,2.8
etaNegative[145],0.011,0.00019,0.0032,0.0047,0.011,0.016,298.0,0.00069,1.0
etaNegative[146],0.0015,0.00045,0.00088,0.00061,0.0012,0.0031,3.8,8.6e-06,1.7
etaNegative[147],0.12,0.0028,0.029,0.075,0.11,0.17,105.0,0.00024,1.0
etaNegative[148],0.016,0.0023,0.0055,0.0075,0.015,0.025,5.8,1.3e-05,1.3
etaNegative[149],0.063,0.004,0.014,0.037,0.065,0.081,11.0,2.6e-05,1.2
etaNegative[150],0.0074,0.00032,0.0029,0.0023,0.0076,0.012,82.0,0.00019,1.0
etaNegative[151],0.0025,0.00073,0.0017,0.00082,0.002,0.006,5.1,1.2e-05,1.4
etaNegative[152],0.0066,0.0015,0.0027,0.0022,0.0069,0.011,3.1,7.1e-06,1.7
etaNegative[153],0.0032,0.0014,0.0023,0.001,0.0023,0.0086,2.9,6.7e-06,2.2
etaNegative[154],0.012,0.0041,0.0086,0.0014,0.011,0.027,4.3,9.9e-06,1.3
etaNegative[155],0.011,0.00056,0.0044,0.0046,0.011,0.019,60.0,0.00014,1.1
etaNegative[156],0.0082,0.0016,0.004,0.0033,0.0073,0.016,6.6,1.5e-05,1.2
etaNegative[157],0.0051,0.00051,0.0026,0.0017,0.0046,0.01,26.0,5.9e-05,1.3
etaNegative[158],0.023,0.00066,0.0037,0.016,0.023,0.029,31.0,7.1e-05,1.1
etaNegative[159],0.0073,0.0015,0.0051,0.0016,0.0061,0.017,12.0,2.7e-05,1.1
m[1],0.13,0.049,0.097,0.01,0.12,0.3,4.0,9.1e-06,1.4
m[2],-0.17,0.091,0.14,-0.34,-0.21,0.07,2.3,5.3e-06,2.7
m[3],0.12,0.03,0.063,0.046,0.11,0.24,4.4,1e-05,1.3
m[4],-0.058,0.012,0.055,-0.16,-0.043,-0.004,21.0,4.7e-05,1.1
m[5],0.16,0.051,0.09,0.031,0.17,0.31,3.1,7.1e-06,1.7
m[6],0.074,0.0074,0.049,0.025,0.059,0.17,44.0,0.0001,1.1
m[7],0.089,0.011,0.092,-0.035,0.063,0.26,68.0,0.00016,1.0
m[8],0.038,0.0032,0.11,-0.15,0.024,0.22,1182.0,0.0027,1.0
m[9],-0.02,0.0043,0.12,-0.23,-0.009,0.18,770.0,0.0018,1.0
m[10],0.065,0.014,0.059,0.0093,0.043,0.19,17.0,3.9e-05,1.1
m[11],-0.16,0.071,0.11,-0.32,-0.19,0.017,2.5,5.7e-06,2.2
m[12],0.12,0.039,0.075,0.028,0.12,0.25,3.8,8.6e-06,1.4
m[13],0.013,0.014,0.026,-0.025,0.0063,0.056,3.2,7.3e-06,1.6
m[14],0.12,0.039,0.075,0.019,0.12,0.25,3.6,8.4e-06,1.5
m[15],-0.022,0.051,0.093,-0.16,-0.043,0.13,3.4,7.8e-06,1.5
m[16],0.02,0.0056,0.029,-0.018,0.012,0.075,28.0,6.3e-05,1.3
m[17],0.31,0.1,0.15,0.031,0.35,0.5,2.3,5.4e-06,2.6
m[18],0.076,0.0038,0.048,0.02,0.067,0.17,161.0,0.00037,1.0
m[19],0.079,0.014,0.06,0.017,0.055,0.2,18.0,4.2e-05,1.1
m[20],0.16,0.034,0.13,-0.00046,0.13,0.4,14.0,3.2e-05,1.1
m[21],0.012,0.031,0.12,-0.16,0.0094,0.2,14.0,3.2e-05,1.1
m[22],0.018,0.0048,0.1,-0.14,0.037,0.19,453.0,0.001,1.0
m[23],0.19,0.048,0.13,0.034,0.17,0.43,7.4,1.7e-05,1.2
m[24],0.013,0.021,0.099,-0.13,0.012,0.18,23.0,5.3e-05,1.1
m[25],-0.04,0.034,0.073,-0.16,-0.043,0.052,4.7,1.1e-05,1.3
m[26],0.11,0.0029,0.11,-0.039,0.095,0.32,1369.0,0.0031,1.0
m[27],0.11,0.029,0.07,0.034,0.1,0.24,5.8,1.3e-05,1.2
m[28],-0.079,0.052,0.085,-0.21,-0.09,0.049,2.7,6.1e-06,1.9
m[29],0.00028,0.022,0.078,-0.12,-0.0057,0.13,12.0,2.8e-05,1.1
m[30],-0.089,0.049,0.078,-0.2,-0.11,0.063,2.5,5.8e-06,2.2
m[31],0.057,0.018,0.051,0.0097,0.042,0.16,7.8,1.8e-05,1.2
m[32],0.094,0.022,0.064,0.034,0.075,0.22,8.3,1.9e-05,1.2
m[33],0.082,0.032,0.13,-0.096,0.049,0.32,16.0,3.6e-05,1.1
m[34],0.16,0.011,0.1,0.026,0.15,0.35,85.0,0.00019,1.0
m[35],0.058,0.031,0.13,-0.12,0.031,0.28,16.0,3.7e-05,1.1
m[36],0.029,0.027,0.065,-0.07,0.025,0.13,5.9,1.4e-05,1.2
m[37],-0.12,0.026,0.073,-0.26,-0.11,-0.0053,8.0,1.8e-05,1.2
m[38],0.18,0.045,0.13,0.027,0.16,0.42,8.4,1.9e-05,1.1
m[39],0.2,0.045,0.095,0.075,0.2,0.37,4.4,1e-05,1.3
m[40],0.23,0.085,0.15,0.024,0.23,0.49,3.3,7.7e-06,1.6
m[41],0.17,0.079,0.14,-0.048,0.19,0.39,3.1,7.2e-06,1.6
m[42],0.1,0.027,0.068,0.024,0.083,0.23,6.3,1.5e-05,1.2
m[43],0.1,0.04,0.081,0.0058,0.096,0.25,4.2,9.6e-06,1.4
m[44],0.12,0.02,0.059,0.066,0.1,0.24,9.0,2.1e-05,1.2
m[45],0.38,0.12,0.18,0.095,0.43,0.64,2.5,5.8e-06,2.2
m[46],0.12,0.0034,0.11,-0.046,0.11,0.34,1052.0,0.0024,1.0
m[47],0.051,0.003,0.015,0.03,0.049,0.076,24.0,5.4e-05,1.1
m[48],0.091,0.003,0.025,0.057,0.088,0.13,72.0,0.00017,1.0
m[49],0.14,0.033,0.092,0.04,0.11,0.31,7.7,1.8e-05,1.2
m[50],0.013,0.0059,0.018,-0.013,0.011,0.043,9.7,2.2e-05,1.2
m[51],-0.058,0.046,0.073,-0.16,-0.075,0.06,2.5,5.7e-06,2.2
m[52],0.33,0.097,0.16,0.066,0.35,0.56,2.6,6e-06,2.0
m[53],0.13,0.0032,0.12,-0.067,0.12,0.34,1384.0,0.0032,1.0
m[54],0.052,0.0075,0.021,0.028,0.048,0.091,7.7,1.8e-05,1.2
m[55],0.11,0.02,0.045,0.043,0.1,0.18,5.1,1.2e-05,1.3
m[56],-0.01,0.0038,0.11,-0.21,-0.0049,0.17,879.0,0.002,1.0
m[57],0.031,0.0081,0.028,-0.0086,0.027,0.077,12.0,2.7e-05,1.2
m[58],0.39,0.11,0.19,0.074,0.42,0.68,2.8,6.5e-06,1.8
m[59],0.19,0.042,0.11,0.055,0.17,0.38,6.4,1.5e-05,1.2
m[60],-0.016,0.023,0.084,-0.15,-0.02,0.11,13.0,3e-05,1.1
m[61],-0.015,0.024,0.036,-0.052,-0.029,0.052,2.2,5e-06,3.5
m[62],0.035,0.03,0.055,-0.035,0.017,0.13,3.5,8e-06,1.5
m[63],0.03,0.0011,0.022,0.0085,0.028,0.061,428.0,0.00098,1.0
m[64],0.072,0.0038,0.14,-0.17,0.071,0.32,1335.0,0.0031,1.0
m[65],-0.047,0.083,0.13,-0.19,-0.088,0.19,2.3,5.2e-06,3.0
m[66],0.11,0.028,0.071,0.033,0.089,0.25,6.4,1.5e-05,1.2
m[67],0.24,0.055,0.12,0.084,0.23,0.47,4.9,1.1e-05,1.3
m[68],0.064,0.0068,0.041,0.016,0.056,0.14,37.0,8.4e-05,1.1
m[69],0.13,0.042,0.082,-0.0063,0.13,0.27,3.8,8.7e-06,1.5
m[70],0.12,0.014,0.075,0.03,0.1,0.26,28.0,6.4e-05,1.1
m[71],0.14,0.045,0.086,0.031,0.14,0.29,3.7,8.4e-06,1.5
m[72],0.28,0.096,0.16,0.042,0.3,0.51,2.7,6.3e-06,1.9
m[73],0.22,0.045,0.12,0.07,0.2,0.45,7.1,1.6e-05,1.2
m[74],0.15,0.045,0.11,0.024,0.13,0.35,6.2,1.4e-05,1.2
m[75],0.22,0.065,0.11,0.055,0.23,0.4,3.0,6.9e-06,1.7
m[76],-0.14,0.082,0.12,-0.3,-0.18,0.072,2.3,5.2e-06,2.8
m[77],0.15,0.03,0.073,0.059,0.13,0.29,6.0,1.4e-05,1.2
m[78],0.081,0.0027,0.14,-0.14,0.07,0.32,2590.0,0.006,1.0
m[79],0.032,0.0014,0.031,0.0028,0.028,0.073,498.0,0.0011,1.0
m[80],0.031,0.0055,0.014,0.011,0.029,0.058,6.6,1.5e-05,1.3
m[81],-0.0045,0.054,0.1,-0.12,-0.045,0.17,3.4,7.9e-06,1.5
m[82],0.25,0.061,0.11,0.069,0.26,0.44,3.4,7.8e-06,1.6
m[83],-0.004,0.014,0.022,-0.028,-0.012,0.049,2.6,5.9e-06,2.4
m[84],0.063,0.003,0.091,-0.052,0.05,0.25,954.0,0.0022,1.0
m[85],0.083,0.021,0.058,0.025,0.066,0.2,7.9,1.8e-05,1.2
m[86],0.13,0.026,0.11,-0.0092,0.087,0.35,18.0,4.1e-05,1.1
m[87],-0.08,0.048,0.079,-0.2,-0.09,0.037,2.7,6.2e-06,1.9
m[88],-0.066,0.051,0.099,-0.22,-0.078,0.079,3.7,8.6e-06,1.5
m[89],0.079,0.0031,0.11,-0.088,0.075,0.29,1306.0,0.003,1.0
m[90],0.032,0.0065,0.027,0.0061,0.023,0.089,17.0,3.8e-05,1.1
m[91],0.033,0.0037,0.029,0.0072,0.022,0.094,59.0,0.00014,1.0
m[92],0.34,0.1,0.17,0.03,0.37,0.57,2.6,6e-06,2.1
m[93],0.015,0.0007,0.015,0.0013,0.011,0.046,445.0,0.001,1.0
m[94],-0.0095,0.046,0.066,-0.068,-0.04,0.12,2.1,4.8e-06,5.1
m[95],-0.01,0.015,0.022,-0.032,-0.019,0.03,2.2,5e-06,3.6
m[96],-0.012,0.018,0.027,-0.041,-0.023,0.051,2.3,5.3e-06,3.0
m[97],0.063,0.0035,0.073,-0.0033,0.048,0.22,431.0,0.00099,1.0
m[98],0.027,0.0054,0.046,-0.0017,0.013,0.11,71.0,0.00016,1.0
m[99],0.05,0.015,0.077,-0.062,0.036,0.18,27.0,6.1e-05,1.1
m[100],0.0029,0.026,0.052,-0.058,-0.013,0.11,4.1,9.3e-06,1.5
m[101],0.0088,0.0077,0.016,-0.012,0.0053,0.041,4.2,9.6e-06,1.4
m[102],0.15,0.049,0.094,0.024,0.15,0.32,3.7,8.6e-06,1.5
m[103],0.036,0.0026,0.079,-0.096,0.024,0.17,930.0,0.0021,1.0
m[104],0.042,0.0028,0.097,-0.098,0.045,0.22,1220.0,0.0028,1.0
m[105],-0.013,0.035,0.057,-0.094,-0.026,0.079,2.7,6.1e-06,2.0
m[106],0.0016,0.014,0.025,-0.015,-0.0086,0.064,3.1,7e-06,3.1
m[107],0.12,0.021,0.09,0.011,0.096,0.29,19.0,4.4e-05,1.1
m[108],0.16,0.036,0.087,0.054,0.14,0.31,5.8,1.3e-05,1.2
m[109],0.2,0.064,0.12,0.029,0.2,0.4,3.5,8e-06,1.5
m[110],0.17,0.062,0.11,0.022,0.18,0.35,3.1,7.2e-06,1.6
m[111],0.098,0.0043,0.13,-0.11,0.085,0.33,924.0,0.0021,1.0
m[112],0.016,0.0043,0.02,-0.014,0.017,0.047,22.0,5e-05,1.1
m[113],-0.049,0.051,0.1,-0.19,-0.073,0.1,3.9,8.9e-06,1.4
m[114],0.011,0.019,0.051,-0.062,0.0059,0.077,7.5,1.7e-05,1.2
m[115],0.3,0.074,0.15,0.074,0.3,0.56,4.1,9.5e-06,1.4
m[116],0.18,0.044,0.12,0.025,0.15,0.4,7.6,1.8e-05,1.2
m[117],-0.021,0.016,0.028,-0.068,-0.022,0.018,3.1,7.2e-06,1.6
m[118],0.13,0.038,0.071,0.035,0.13,0.25,3.5,8.2e-06,1.5
m[119],0.062,0.0028,0.12,-0.11,0.05,0.28,1687.0,0.0039,1.0
m[120],0.098,0.0045,0.054,0.034,0.083,0.21,147.0,0.00034,1.0
m[121],-0.076,0.026,0.067,-0.21,-0.058,0.0017,6.7,1.5e-05,1.2
m[122],-0.032,0.029,0.043,-0.078,-0.049,0.049,2.2,5e-06,3.5
m[123],0.077,0.058,0.11,-0.077,0.088,0.24,3.3,7.7e-06,1.6
m[124],0.34,0.13,0.2,0.0074,0.41,0.58,2.2,5.1e-06,3.1
m[125],0.15,0.044,0.11,0.035,0.12,0.35,6.4,1.5e-05,1.2
m[126],0.055,0.022,0.047,0.012,0.036,0.16,4.6,1e-05,1.3
m[127],0.21,0.068,0.13,0.03,0.2,0.44,3.6,8.3e-06,1.5
m[128],0.14,0.026,0.11,0.018,0.1,0.35,16.0,3.8e-05,1.1
m[129],-0.013,0.024,0.036,-0.051,-0.027,0.052,2.2,5.1e-06,3.2
m[130],0.11,0.02,0.07,0.037,0.082,0.25,12.0,2.8e-05,1.1
m[131],0.044,0.0044,0.12,-0.13,0.026,0.28,755.0,0.0017,1.0
m[132],0.1,0.018,0.13,-0.087,0.081,0.34,51.0,0.00012,1.0
m[133],0.18,0.046,0.1,0.038,0.17,0.36,4.9,1.1e-05,1.3
m[134],0.11,0.02,0.11,-0.042,0.09,0.32,29.0,6.6e-05,1.1
m[135],-0.011,0.027,0.094,-0.15,-0.019,0.14,12.0,2.7e-05,1.1
m[136],0.032,0.0054,0.018,0.0066,0.029,0.062,11.0,2.5e-05,1.1
m[137],-0.039,0.056,0.12,-0.2,-0.068,0.14,4.5,1e-05,1.3
m[138],0.014,0.0031,0.011,-0.0037,0.015,0.03,12.0,2.8e-05,1.1
m[139],0.047,0.0015,0.034,0.0075,0.039,0.11,536.0,0.0012,1.0
m[140],0.0022,0.026,0.091,-0.12,-0.017,0.16,12.0,2.8e-05,1.1
m[141],-0.057,0.043,0.073,-0.18,-0.061,0.048,3.0,6.8e-06,1.7
m[142],0.12,0.022,0.061,0.057,0.11,0.24,7.7,1.8e-05,1.2
m[143],0.026,0.036,0.089,-0.092,0.0091,0.17,6.2,1.4e-05,1.3
m[144],0.25,0.05,0.086,0.1,0.25,0.38,2.9,6.7e-06,1.8
m[145],-0.11,0.044,0.088,-0.26,-0.1,0.0024,4.0,9.2e-06,1.4
m[146],0.34,0.086,0.15,0.092,0.35,0.59,3.3,7.5e-06,1.6
m[147],0.065,0.00081,0.019,0.04,0.063,0.099,537.0,0.0012,1.0
m[148],0.34,0.1,0.16,0.07,0.37,0.57,2.6,6e-06,2.0
m[149],0.078,0.018,0.049,0.03,0.064,0.18,7.5,1.7e-05,1.2
m[150],0.081,0.03,0.077,0.0068,0.063,0.23,6.7,1.5e-05,1.2
m[151],0.09,0.029,0.13,-0.095,0.041,0.34,21.0,4.8e-05,1.1
m[152],0.33,0.087,0.14,0.083,0.37,0.53,2.6,5.9e-06,2.2
m[153],0.17,0.032,0.13,-0.002,0.14,0.41,16.0,3.7e-05,1.1
m[154],-0.071,0.057,0.091,-0.2,-0.086,0.073,2.6,5.9e-06,2.1
m[155],0.078,0.011,0.069,-0.0029,0.061,0.22,43.0,0.0001,1.1
m[156],-0.056,0.043,0.076,-0.19,-0.061,0.057,3.2,7.4e-06,1.6
m[157],-0.074,0.076,0.12,-0.24,-0.11,0.16,2.7,6.2e-06,2.0
m[158],0.067,0.023,0.054,0.01,0.057,0.17,5.5,1.3e-05,1.3
m[159],0.19,0.043,0.11,0.049,0.17,0.4,6.5,1.5e-05,1.2
b[1],7.8,2.6,4.9,1.8,7.8,16.0,3.6,8.2e-06,1.5
b[2],-9.3,4.6,7.1,-19.0,-11.0,1.9,2.4,5.5e-06,2.5
b[3],4.2,1.0,2.0,1.8,4.0,7.7,4.2,9.6e-06,1.4
b[4],3.0,0.44,2.9,0.14,1.8,9.0,44.0,0.0001,1.0
b[5],7.1,2.3,3.8,1.7,7.6,13.0,2.8,6.5e-06,1.8
b[6],3.3,0.64,2.5,1.1,2.3,8.5,15.0,3.5e-05,1.1
b[7],1.8,0.12,3.9,-5.2,1.9,7.9,1130.0,0.0026,1.0
b[8],7.7,2.6,5.8,1.5,7.3,18.0,5.0,1.1e-05,1.3
b[9],2.2,0.12,5.1,-6.1,1.8,11.0,1952.0,0.0045,1.0
b[10],3.0,0.48,2.6,0.32,1.9,8.4,30.0,6.9e-05,1.1
b[11],-8.4,4.2,6.5,-17.0,-9.9,1.8,2.4,5.5e-06,2.4
b[12],6.1,1.8,3.5,1.8,6.0,12.0,3.7,8.5e-06,1.5
b[13],-0.039,0.81,1.8,-3.4,0.083,1.9,5.1,1.2e-05,1.3
b[14],7.1,2.2,4.2,1.7,7.1,15.0,3.4,7.9e-06,1.5
b[15],-5.3,3.0,5.4,-15.0,-5.5,1.9,3.1,7.2e-06,1.6
b[16],5.1,1.4,3.7,1.7,4.0,13.0,6.6,1.5e-05,1.2
b[17],15.0,5.5,8.2,1.8,18.0,25.0,2.2,5.1e-06,3.2
b[18],3.0,0.41,1.8,1.0,2.2,6.5,19.0,4.3e-05,1.1
b[19],3.6,0.72,2.6,0.98,2.7,8.6,13.0,3e-05,1.1
b[20],-0.25,0.54,5.5,-10.0,1.7,7.8,102.0,0.00023,1.0
b[21],-6.0,3.4,6.1,-16.0,-6.3,1.9,3.3,7.5e-06,1.6
b[22],-1.2,1.3,4.7,-9.5,-0.51,5.5,13.0,3e-05,1.1
b[23],1.4,0.11,5.0,-7.7,1.8,9.7,2000.0,0.0046,1.0
b[24],-4.7,2.8,5.4,-14.0,-4.6,1.9,3.6,8.3e-06,1.5
b[25],-3.5,2.3,4.4,-11.0,-3.3,1.9,3.6,8.3e-06,1.5
b[26],-3.5,2.3,5.2,-13.0,-2.7,2.0,5.1,1.2e-05,1.3
b[27],5.1,1.4,3.6,1.5,4.5,12.0,6.4,1.5e-05,1.2
b[28],-5.4,3.0,5.1,-14.0,-5.9,1.8,2.8,6.5e-06,1.8
b[29],-0.57,0.99,3.0,-5.6,-0.66,3.5,9.1,2.1e-05,1.1
b[30],-2.7,1.9,3.0,-7.2,-3.3,2.0,2.5,5.7e-06,2.2
b[31],4.6,1.2,3.3,1.5,3.6,11.0,7.6,1.8e-05,1.2
b[32],4.0,0.96,2.7,1.5,3.2,9.5,8.1,1.9e-05,1.2
b[33],2.5,0.11,5.5,-7.1,1.8,12.0,2275.0,0.0052,1.0
b[34],-4.9,2.9,5.5,-14.0,-4.8,1.9,3.6,8.2e-06,1.5
b[35],3.3,0.3,5.3,-5.8,1.8,13.0,309.0,0.00071,1.0
b[36],-1.2,1.3,3.1,-6.7,-1.1,2.0,5.8,1.3e-05,1.2
b[37],-3.3,2.2,3.8,-9.8,-3.5,1.9,3.1,7e-06,1.7
b[38],-1.2,1.2,6.0,-13.0,0.81,7.2,25.0,5.6e-05,1.1
b[39],5.5,1.6,3.5,1.7,5.2,12.0,5.0,1.2e-05,1.3
b[40],8.3,2.8,4.8,1.7,8.8,16.0,3.0,6.8e-06,1.7
b[41],13.0,4.7,7.8,1.7,14.0,24.0,2.7,6.3e-06,1.9
b[42],6.3,1.9,4.3,1.8,5.5,14.0,5.2,1.2e-05,1.3
b[43],7.2,2.3,4.3,1.7,7.4,14.0,3.4,7.9e-06,1.5
b[44],3.2,0.6,1.6,1.7,2.9,6.3,6.7,1.5e-05,1.2
b[45],9.9,6.1,9.6,-6.0,14.0,22.0,2.5,5.8e-06,2.2
b[46],-4.0,2.6,5.8,-14.0,-3.6,2.1,5.1,1.2e-05,1.3
b[47],2.4,0.27,0.52,1.7,2.4,3.3,3.7,8.6e-06,1.4
b[48],2.5,0.3,0.67,1.7,2.4,3.8,5.0,1.2e-05,1.3
b[49],-3.9,2.5,5.1,-13.0,-3.4,1.9,4.2,9.6e-06,1.4
b[50],1.4,0.15,0.91,0.058,1.5,2.6,38.0,8.8e-05,1.0
b[51],-3.7,2.4,3.8,-9.5,-4.3,2.1,2.7,6.1e-06,2.0
b[52],6.8,2.1,3.5,1.7,7.5,12.0,2.6,6.1e-06,2.0
b[53],-6.5,3.6,6.6,-18.0,-6.7,1.9,3.4,7.9e-06,1.5
b[54],2.8,0.38,0.96,1.8,2.6,4.6,6.4,1.5e-05,1.2
b[55],3.2,0.6,1.2,1.7,3.4,5.2,4.3,9.8e-06,1.4
b[56],6.9,2.2,5.6,0.56,6.2,17.0,6.4,1.5e-05,1.2
b[57],1.7,0.04,1.4,-0.16,1.7,4.3,1164.0,0.0027,1.0
b[58],8.4,3.1,7.5,1.6,5.9,24.0,5.9,1.4e-05,1.2
b[59],2.8,0.14,3.5,-3.1,2.0,8.3,676.0,0.0016,1.0
b[60],-2.8,2.0,4.4,-11.0,-2.7,2.0,4.8,1.1e-05,1.3
b[61],-0.94,1.1,1.7,-2.9,-1.5,1.9,2.2,5.2e-06,3.0
b[62],-4.7,2.8,5.2,-14.0,-4.4,1.8,3.5,8.1e-06,1.5
b[63],1.1,0.3,0.85,0.14,0.91,2.0,8.2,1.9e-05,1.2
b[64],-0.87,1.0,5.5,-11.0,0.87,7.2,29.0,6.7e-05,1.0
b[65],-7.1,3.8,6.2,-16.0,-8.1,2.0,2.6,6.1e-06,2.0
b[66],4.9,1.3,3.2,1.7,4.1,11.0,5.8,1.3e-05,1.2
b[67],3.6,0.69,2.7,0.28,2.9,8.4,15.0,3.5e-05,1.1
b[68],5.2,1.4,3.5,1.7,4.5,12.0,6.0,1.4e-05,1.2
b[69],8.7,3.0,5.4,1.7,8.8,18.0,3.3,7.5e-06,1.6
b[70],5.1,1.3,4.2,0.64,4.3,13.0,10.0,2.4e-05,1.1
b[71],7.3,2.4,4.4,1.8,7.3,15.0,3.5,8e-06,1.5
b[72],10.0,3.7,5.9,1.7,12.0,19.0,2.6,5.9e-06,2.1
b[73],-0.35,0.68,4.7,-9.4,1.4,5.9,48.0,0.00011,1.0
b[74],3.9,0.54,4.8,-3.9,3.0,12.0,81.0,0.00019,1.0
b[75],5.8,1.7,2.9,1.8,6.1,10.0,2.9,6.8e-06,1.7
b[76],-8.7,4.4,6.8,-18.0,-10.0,2.0,2.4,5.5e-06,2.4
b[77],4.2,0.99,1.9,1.8,4.1,7.5,3.8,8.7e-06,1.4
b[78],0.59,0.14,6.1,-11.0,1.8,11.0,1934.0,0.0044,1.0
b[79],0.59,0.55,1.0,-0.94,0.49,2.0,3.4,7.9e-06,1.5
b[80],1.6,0.1,0.47,0.8,1.7,2.3,20.0,4.7e-05,1.1
b[81],-2.6,1.9,3.6,-8.2,-3.1,1.9,3.6,8.3e-06,1.5
b[82],5.1,1.4,2.8,1.7,5.2,9.8,4.1,9.4e-06,1.4
b[83],0.21,0.67,1.1,-1.2,-0.13,1.9,2.6,5.9e-06,2.0
b[84],-3.3,2.2,4.7,-12.0,-2.8,1.8,4.6,1.1e-05,1.3
b[85],4.7,1.2,3.3,1.7,3.8,11.0,7.2,1.6e-05,1.2
b[86],-2.2,1.7,5.0,-12.0,-1.1,3.3,8.3,1.9e-05,1.1
b[87],-4.9,2.8,4.8,-12.0,-5.3,1.9,2.9,6.6e-06,1.8
b[88],-4.9,2.9,5.2,-14.0,-5.1,1.9,3.3,7.5e-06,1.6
b[89],-2.0,1.6,4.7,-11.0,-0.76,2.4,8.2,1.9e-05,1.2
b[90],4.2,1.0,3.3,1.3,3.0,11.0,10.0,2.4e-05,1.1
b[91],2.9,0.4,2.5,0.73,1.9,8.4,41.0,9.4e-05,1.1
b[92],9.7,3.3,5.3,1.7,11.0,17.0,2.5,5.7e-06,2.2
b[93],2.4,0.098,2.0,0.66,1.9,6.8,415.0,0.00095,1.0
b[94],-1.2,1.2,1.9,-3.5,-1.8,1.9,2.3,5.2e-06,2.8
b[95],-0.18,0.8,1.2,-1.5,-0.65,1.8,2.2,5e-06,3.3
b[96],-0.29,0.86,1.3,-2.1,-0.61,1.8,2.4,5.6e-06,2.3
b[97],-0.77,1.2,3.4,-8.0,0.18,2.1,8.6,2e-05,1.2
b[98],1.5,0.062,1.9,-0.75,1.7,4.5,902.0,0.0021,1.0
b[99],7.1,2.3,5.0,1.7,6.5,16.0,4.7,1.1e-05,1.3
b[100],-1.4,1.4,2.6,-5.3,-1.6,1.9,3.5,8.2e-06,1.5
b[101],0.95,0.37,0.86,-0.27,0.83,2.0,5.5,1.3e-05,1.2
b[102],7.9,2.6,4.9,1.7,7.9,16.0,3.5,8e-06,1.5
b[103],5.7,1.6,4.8,0.64,4.5,15.0,8.6,2e-05,1.1
b[104],-7.3,3.9,6.7,-18.0,-7.9,1.9,2.9,6.7e-06,1.7
b[105],-4.2,2.6,4.4,-11.0,-4.5,1.9,3.0,6.8e-06,1.7
b[106],0.47,0.56,0.89,-0.28,0.028,1.9,2.5,5.7e-06,2.2
b[107],2.4,0.12,4.0,-4.3,1.9,9.3,1191.0,0.0027,1.0
b[108],5.5,1.6,3.6,1.7,5.2,12.0,4.9,1.1e-05,1.3
b[109],6.8,2.1,4.1,1.7,6.8,14.0,3.6,8.2e-06,1.5
b[110],8.9,3.0,5.2,1.7,9.4,17.0,2.9,6.6e-06,1.8
b[111],-1.3,1.2,5.6,-12.0,0.34,6.6,21.0,4.9e-05,1.1
