name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaPositive_samp[29],-1.0,0.28,0.43,-1.6,-1.2,-0.17,2.5,6.4e-06,2.4
etaPositive_samp[30],0.61,0.45,0.68,-0.63,0.87,1.4,2.2,5.9e-06,3.0
etaPositive_samp[31],1.3,0.31,0.53,0.48,1.2,2.2,2.8,7.4e-06,1.8
etaPositive_samp[32],1.2,0.44,0.66,0.15,1.5,2.0,2.3,5.9e-06,2.9
etaPositive_samp[33],2.1,0.53,0.79,0.72,2.4,3.0,2.2,5.8e-06,3.0
etaPositive_samp[34],1.3,0.13,0.28,0.84,1.3,1.7,4.8,1.2e-05,1.3
etaPositive_samp[35],0.55,0.47,0.7,-0.64,0.84,1.3,2.2,5.7e-06,3.5
etaPositive_samp[36],0.71,0.13,0.38,0.044,0.76,1.2,8.4,2.2e-05,1.2
etaPositive_samp[37],1.3,0.79,1.1,-0.75,1.8,2.4,2.1,5.5e-06,4.6
etaPositive_samp[38],-0.77,0.016,0.21,-1.1,-0.77,-0.45,157.0,0.00041,1.0
etaPositive_samp[39],0.97,0.3,0.44,0.51,0.8,1.7,2.2,5.6e-06,3.5
etaPositive_samp[40],0.048,0.36,0.54,-0.58,-0.14,0.95,2.2,5.8e-06,3.0
etaPositive_samp[41],0.83,0.7,1.0,-0.94,1.3,1.7,2.1,5.4e-06,5.8
etaPositive_samp[42],0.18,0.28,0.43,-0.55,0.31,0.72,2.4,6.3e-06,2.4
etaPositive_samp[43],0.039,0.53,0.77,-1.4,0.38,0.77,2.1,5.5e-06,4.6
etaPositive_samp[44],-1.6,0.52,0.76,-2.4,-1.9,-0.35,2.2,5.6e-06,3.6
etaPositive_samp[45],-0.45,0.79,1.1,-2.5,0.11,0.48,2.1,5.4e-06,6.5
etaPositive_samp[46],0.046,0.28,0.43,-0.48,-0.1,0.78,2.3,6e-06,2.7
