name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
beta_samp[69],0.32,0.39,0.57,-0.24,0.049,1.3,2.1,9.5e-06,3.7
beta_samp[70],-0.12,0.095,0.25,-0.5,-0.12,0.16,6.6,2.9e-05,1.2
beta_samp[71],-0.27,0.78,1.1,-1.2,-0.83,1.7,2.0,9e-06,7.6
beta_samp[72],-0.51,0.3,0.44,-1.4,-0.33,-0.045,2.2,9.7e-06,3.4
beta_samp[73],-1.2,0.092,0.19,-1.5,-1.2,-0.94,4.2,1.9e-05,1.4
beta_samp[74],-0.6,0.14,0.27,-1.0,-0.62,-0.18,3.6,1.6e-05,1.5
beta_samp[75],0.73,0.15,0.36,0.12,0.75,1.3,5.4,2.4e-05,1.3
beta_samp[76],0.46,0.54,0.79,-0.33,0.11,1.9,2.1,9.5e-06,3.8
beta_samp[77],-0.95,0.094,0.18,-1.2,-0.93,-0.67,3.6,1.6e-05,1.5
beta_samp[78],0.14,0.63,0.92,-1.7,0.52,1.1,2.2,9.5e-06,4.0
beta_samp[79],-0.7,0.35,0.5,-1.6,-0.48,-0.2,2.1,9.4e-06,4.0
beta_samp[80],0.52,0.24,0.77,-0.87,0.68,1.5,10.0,4.5e-05,1.1
beta_samp[81],-0.083,0.19,0.39,-0.57,-0.1,0.59,4.0,1.8e-05,1.4
beta_samp[82],0.6,0.19,0.4,-0.21,0.61,1.2,4.2,1.8e-05,1.5
beta_samp[83],-0.19,0.4,0.63,-1.2,-0.044,0.72,2.4,1.1e-05,2.3
beta_samp[84],0.84,0.31,0.51,0.25,0.64,1.7,2.7,1.2e-05,1.9
beta_samp[85],1.8,1.1,1.6,-0.96,2.4,3.5,2.1,9.5e-06,3.8
beta_samp[86],0.63,0.75,1.2,-1.2,0.94,2.2,2.5,1.1e-05,2.2
beta_samp[87],-0.71,0.69,0.98,-1.5,-1.2,1.0,2.1,9.1e-06,6.3
beta_samp[88],-0.72,0.028,0.79,-1.6,-0.91,1.0,768.0,0.0034,1.0
beta_samp[89],1.0,0.095,0.34,0.59,0.96,1.7,13.0,5.7e-05,1.1
beta_samp[90],0.83,0.32,0.53,0.12,0.69,1.6,2.7,1.2e-05,1.9
beta_samp[91],-0.97,0.056,0.28,-1.4,-0.96,-0.56,24.0,0.00011,1.1
beta_samp[92],0.25,0.081,0.28,-0.15,0.25,0.67,12.0,5.3e-05,1.1
beta_samp[93],0.26,0.077,0.46,-0.36,0.14,1.2,36.0,0.00016,1.0
beta_samp[94],-0.87,0.33,0.65,-1.6,-0.9,0.34,4.0,1.8e-05,1.4
beta_samp[95],0.32,0.62,0.89,-0.44,-0.12,1.9,2.1,9.1e-06,6.2
beta_samp[96],0.96,0.4,0.65,-0.15,1.1,1.9,2.6,1.2e-05,2.0
beta_samp[97],-0.71,0.34,0.64,-1.6,-0.7,0.37,3.4,1.5e-05,1.5
beta_samp[98],-0.067,0.7,1.1,-1.2,-0.5,1.7,2.4,1e-05,2.5
beta_samp[99],0.31,0.45,0.64,-0.25,-0.0022,1.5,2.1,9.1e-06,6.0
beta_samp[100],0.22,0.67,0.95,-0.58,-0.25,1.9,2.1,9.1e-06,6.5
beta_samp[101],-0.44,0.097,0.18,-0.71,-0.45,-0.14,3.4,1.5e-05,1.6
beta_samp[102],-0.14,0.058,0.28,-0.64,-0.1,0.26,22.0,9.9e-05,1.1
beta_samp[103],-0.74,1.0,1.6,-2.6,-1.3,1.8,2.3,1e-05,2.5
beta_samp[104],1.5,0.55,0.81,0.083,1.9,2.4,2.1,9.5e-06,3.8
beta_samp[105],-0.18,0.33,0.81,-1.5,-0.15,0.84,5.9,2.6e-05,1.2
beta_samp[106],0.81,0.56,0.81,0.02,0.46,2.3,2.1,9.4e-06,4.0
beta_samp[107],-0.75,0.46,0.67,-1.9,-0.46,-0.099,2.1,9.3e-06,4.5
beta_samp[108],-0.91,0.15,0.26,-1.4,-0.86,-0.56,2.8,1.2e-05,1.9
beta_samp[109],-0.35,0.7,1.0,-1.2,-0.82,1.4,2.1,9.1e-06,5.7
beta_samp[110],0.13,0.16,0.25,-0.19,0.059,0.57,2.5,1.1e-05,2.2
beta_samp[111],-0.3,0.51,0.95,-1.7,-0.44,1.1,3.5,1.5e-05,1.5
beta_samp[112],0.26,0.18,0.29,-0.23,0.32,0.68,2.7,1.2e-05,1.9
beta_samp[113],0.071,0.38,0.62,-0.82,-0.052,1.0,2.7,1.2e-05,1.9
beta_samp[114],-0.26,0.31,0.45,-0.7,-0.45,0.65,2.2,9.7e-06,3.5
beta_samp[115],0.17,0.066,0.36,-0.49,0.19,0.72,31.0,0.00014,1.2
beta_samp[116],-1.2,0.17,0.74,-2.2,-1.5,0.21,19.0,8.3e-05,1.1
beta_samp[117],-0.86,0.48,0.71,-1.5,-1.2,0.49,2.1,9.4e-06,4.0
beta_samp[118],0.2,0.38,0.56,-0.34,-0.048,1.2,2.1,9.3e-06,4.5
beta_samp[119],-0.98,0.26,0.4,-1.7,-0.83,-0.56,2.3,1e-05,3.2
beta_samp[120],-0.79,0.016,0.64,-1.8,-0.92,0.43,1611.0,0.0071,1.0
beta_samp[121],-0.16,0.077,0.23,-0.54,-0.14,0.15,8.5,3.7e-05,1.2
beta_samp[122],0.62,0.24,0.41,0.023,0.55,1.2,2.9,1.3e-05,1.7
beta_samp[123],0.05,0.27,0.48,-0.53,-0.11,0.97,3.2,1.4e-05,1.7
beta_samp[124],-0.24,0.2,0.4,-0.79,-0.23,0.45,4.1,1.8e-05,1.4
beta_samp[125],0.72,0.3,0.47,0.18,0.53,1.5,2.4,1.1e-05,2.3
etaPositive_samp[1],0.12,0.11,0.28,-0.26,0.14,0.55,6.8,3e-05,1.2
etaPositive_samp[2],-0.4,0.41,0.6,-1.5,-0.15,0.24,2.2,9.8e-06,3.1
etaPositive_samp[3],1.5,0.099,0.28,1.0,1.4,1.9,7.8,3.4e-05,1.2
etaPositive_samp[4],0.17,0.54,0.78,-1.2,0.55,0.86,2.1,9.2e-06,5.1
etaPositive_samp[5],-1.1,0.17,0.31,-1.6,-1.1,-0.64,3.2,1.4e-05,1.6
etaPositive_samp[6],-0.19,0.11,0.26,-0.55,-0.2,0.24,5.2,2.3e-05,1.3
etaPositive_samp[7],0.29,0.49,0.73,-0.56,0.032,1.5,2.2,9.7e-06,3.2
etaPositive_samp[8],0.56,0.44,0.92,-1.2,0.68,1.7,4.4,2e-05,1.3
etaPositive_samp[9],0.0022,0.28,0.46,-0.82,0.12,0.61,2.6,1.1e-05,2.1
etaPositive_samp[10],-0.67,0.36,0.54,-1.6,-0.45,-0.076,2.2,9.9e-06,3.0
etaPositive_samp[11],0.38,0.51,0.75,-0.42,0.083,1.7,2.2,9.6e-06,3.5
etaPositive_samp[12],-0.15,0.3,0.44,-1.0,0.045,0.28,2.2,9.6e-06,3.9
etaPositive_samp[13],-0.082,0.2,0.33,-0.68,-0.021,0.38,2.8,1.3e-05,1.8
etaPositive_samp[14],-0.43,0.34,0.52,-1.5,-0.26,0.16,2.4,1.1e-05,2.7
etaPositive_samp[15],0.81,0.16,0.26,0.36,0.87,1.2,2.7,1.2e-05,2.0
etaPositive_samp[16],0.37,0.35,0.52,-0.51,0.56,0.96,2.2,9.8e-06,3.0
etaPositive_samp[17],-1.0,0.033,0.3,-1.6,-0.97,-0.6,79.0,0.00035,1.0
etaPositive_samp[18],0.71,0.35,0.55,-0.21,0.88,1.4,2.4,1.1e-05,2.3
etaPositive_samp[19],-0.18,0.22,0.36,-0.77,-0.086,0.28,2.6,1.2e-05,2.0
etaPositive_samp[20],-0.95,0.53,0.79,-1.9,-1.2,0.39,2.2,9.8e-06,3.1
etaPositive_samp[21],1.2,0.12,0.23,0.81,1.2,1.6,3.4,1.5e-05,1.5
etaPositive_samp[22],0.31,0.6,0.86,-0.46,-0.095,1.8,2.1,9.1e-06,5.6
etaPositive_samp[23],-0.51,0.91,1.3,-1.6,-1.2,1.8,2.0,9.1e-06,6.8
etaPositive_samp[24],-0.41,0.36,0.61,-1.3,-0.51,0.54,2.9,1.3e-05,1.7
etaPositive_samp[25],0.62,0.38,0.63,-0.26,0.47,1.6,2.7,1.2e-05,2.0
etaPositive_samp[26],-0.48,0.86,1.2,-1.6,-1.0,1.7,2.1,9.3e-06,4.7
etaPositive_samp[27],-0.65,0.6,0.87,-1.6,-1.0,0.84,2.1,9.5e-06,3.8
etaPositive_samp[28],0.023,0.27,0.4,-0.68,0.17,0.49,2.3,1e-05,2.8
etaPositive_samp[29],-0.25,0.16,0.36,-0.66,-0.26,0.35,5.0,2.2e-05,1.3
etaPositive_samp[30],-0.69,0.15,0.29,-1.2,-0.7,-0.27,3.6,1.6e-05,1.5
etaPositive_samp[31],0.48,0.23,0.43,-0.21,0.47,1.2,3.4,1.5e-05,1.5
etaPositive_samp[32],-1.2,0.038,0.28,-1.7,-1.1,-0.76,55.0,0.00024,1.0
etaPositive_samp[33],-0.028,0.62,0.89,-1.6,0.42,0.7,2.0,9e-06,7.2
etaPositive_samp[34],-0.49,0.32,0.48,-1.1,-0.65,0.36,2.3,1e-05,2.8
etaPositive_samp[35],-0.23,0.21,0.48,-0.85,-0.25,0.53,5.1,2.3e-05,1.3
etaPositive_samp[36],0.12,0.59,0.87,-1.4,0.49,1.0,2.2,9.6e-06,3.5
etaPositive_samp[37],-0.9,0.8,1.1,-2.0,-1.4,1.1,2.1,9.2e-06,5.3
etaPositive_samp[38],-0.33,0.51,0.79,-1.4,-0.54,1.1,2.4,1.1e-05,2.4
etaPositive_samp[39],1.1,0.03,0.19,0.85,1.1,1.5,40.0,0.00018,1.0
etaPositive_samp[40],-0.88,0.19,0.35,-1.5,-0.84,-0.35,3.4,1.5e-05,1.6
etaPositive_samp[41],-0.5,0.15,0.25,-0.9,-0.45,-0.16,2.6,1.2e-05,2.0
etaPositive_samp[42],1.6,0.13,0.27,1.1,1.6,1.9,4.5,2e-05,1.3
etaPositive_samp[43],1.4,0.054,0.24,0.95,1.4,1.7,20.0,8.8e-05,1.1
etaPositive_samp[44],0.81,0.86,1.2,-1.4,1.4,1.9,2.1,9.1e-06,6.5
etaPositive_samp[45],1.1,0.41,0.67,0.13,0.96,2.1,2.7,1.2e-05,1.9
etaPositive_samp[46],-0.66,0.21,0.38,-1.3,-0.69,-0.13,3.2,1.4e-05,1.6
etaPositive_samp[47],2.0,1.2,1.8,-1.3,2.9,3.5,2.1,9.1e-06,5.9
etaPositive_samp[48],0.73,0.082,0.24,0.42,0.69,1.2,8.5,3.7e-05,1.1
etaPositive_samp[49],0.34,0.082,0.27,-0.12,0.36,0.75,10.0,4.6e-05,1.2
etaPositive_samp[50],0.45,0.81,1.2,-1.6,0.97,1.6,2.1,9.3e-06,4.4
etaPositive_samp[51],-0.35,0.37,0.58,-1.1,-0.52,0.69,2.4,1.1e-05,2.4
etaPositive_samp[52],-0.081,0.36,0.56,-0.79,-0.25,0.84,2.4,1e-05,2.5
etaPositive_samp[53],2.2,0.95,1.4,-0.16,2.9,3.5,2.1,9.2e-06,5.3
etaPositive_samp[54],-0.56,0.73,1.1,-1.5,-1.0,1.5,2.1,9.5e-06,4.4
etaPositive_samp[55],-0.63,0.17,0.29,-1.1,-0.58,-0.23,2.8,1.2e-05,1.8
etaPositive_samp[56],-0.91,0.11,0.2,-1.2,-0.93,-0.6,3.3,1.5e-05,1.6
etaPositive_samp[57],0.36,0.66,1.0,-0.81,-0.017,2.1,2.3,1e-05,2.7
etaPositive_samp[58],-1.2,0.18,0.31,-1.7,-1.2,-0.66,3.1,1.4e-05,1.7
etaPositive_samp[59],0.82,0.31,0.48,0.043,0.96,1.4,2.4,1e-05,2.4
etaPositive_samp[60],-0.31,0.33,0.53,-1.1,-0.44,0.53,2.5,1.1e-05,2.1
etaPositive_samp[61],-0.76,0.16,0.34,-1.3,-0.76,-0.22,4.2,1.9e-05,1.4
etaPositive_samp[62],-0.71,0.21,0.36,-1.2,-0.77,-0.095,2.9,1.3e-05,1.8
etaPositive_samp[63],-0.86,0.25,0.41,-1.4,-0.95,-0.043,2.7,1.2e-05,2.0
etaPositive_samp[64],-1.9,0.051,0.36,-2.5,-1.8,-1.3,50.0,0.00022,1.0
etaPositive_samp[65],-0.26,0.054,0.31,-0.82,-0.29,0.21,34.0,0.00015,1.0
etaPositive_samp[66],0.014,0.68,1.0,-1.1,-0.36,1.7,2.1,9.5e-06,3.7
etaPositive_samp[67],0.16,0.68,0.97,-1.8,0.65,0.96,2.1,9.2e-06,5.5
etaPositive_samp[68],-0.3,0.21,0.34,-0.83,-0.21,0.18,2.6,1.1e-05,2.0
etaPositive_samp[69],-0.4,0.23,0.35,-1.0,-0.29,0.023,2.3,1e-05,2.6
etaPositive_samp[70],0.56,0.19,0.47,-0.37,0.65,1.0,6.1,2.7e-05,1.2
etaPositive_samp[71],-0.32,0.52,0.75,-1.7,0.036,0.37,2.1,9.2e-06,5.2
etaPositive_samp[72],1.0,1.1,1.6,-1.9,1.8,2.2,2.0,9e-06,7.4
etaPositive_samp[73],-0.13,0.57,0.81,-1.6,0.27,0.58,2.1,9.1e-06,6.2
etaPositive_samp[74],1.0,0.71,1.0,-0.76,1.5,2.1,2.1,9.5e-06,3.8
etaPositive_samp[75],0.67,0.13,0.32,0.28,0.61,1.4,6.4,2.8e-05,1.6
etaPositive_samp[76],-0.63,0.069,0.24,-1.1,-0.59,-0.31,12.0,5.3e-05,1.1
etaPositive_samp[77],0.62,1.0,1.4,-2.0,1.3,1.8,2.0,9e-06,7.6
etaPositive_samp[78],-0.21,0.2,0.35,-0.75,-0.26,0.31,3.0,1.3e-05,1.7
etaPositive_samp[79],1.0,0.17,0.28,0.65,0.98,1.7,2.9,1.3e-05,1.9
etaPositive_samp[80],-0.98,0.89,1.3,-2.2,-1.5,1.2,2.1,9.3e-06,4.3
etaPositive_samp[81],-0.74,0.41,0.61,-1.4,-0.96,0.38,2.2,9.9e-06,3.1
etaPositive_samp[82],-0.33,0.55,0.84,-2.1,0.0092,0.45,2.3,1e-05,3.2
etaPositive_samp[83],0.55,0.36,0.54,-0.1,0.37,1.5,2.2,9.9e-06,3.0
etaPositive_samp[84],1.4,0.16,0.35,0.77,1.4,1.9,4.9,2.2e-05,1.3
etaPositive_samp[85],-2.1,0.19,0.35,-2.6,-2.1,-1.6,3.3,1.5e-05,1.6
etaPositive_samp[86],-0.65,0.23,0.43,-1.3,-0.68,-0.069,3.4,1.5e-05,1.5
etaPositive_samp[87],0.45,0.37,0.57,-0.26,0.27,1.4,2.3,1e-05,2.5
etaPositive_samp[88],0.053,0.49,0.86,-1.1,0.22,1.2,3.1,1.4e-05,1.7
etaPositive_samp[89],-1.2,0.39,0.59,-1.9,-1.4,-0.15,2.3,1e-05,2.8
etaPositive_samp[90],-0.31,0.96,1.4,-1.5,-0.98,2.1,2.1,9.1e-06,6.2
etaPositive_samp[91],0.75,0.2,0.43,0.003,0.76,1.3,4.5,2e-05,1.3
etaPositive_samp[92],-0.59,0.35,0.51,-1.5,-0.38,-0.042,2.2,9.8e-06,3.2
etaPositive_samp[93],0.32,0.2,0.44,-0.48,0.36,0.85,4.9,2.2e-05,1.3
etaPositive_samp[94],-0.76,0.75,1.1,-2.0,-1.2,1.3,2.2,9.7e-06,3.3
etaPositive_samp[95],1.4,0.18,0.36,0.82,1.4,1.9,3.9,1.7e-05,1.4
etaPositive_samp[96],-1.3,0.61,0.89,-3.0,-0.86,-0.51,2.1,9.3e-06,4.5
etaPositive_samp[97],-0.69,0.65,0.96,-1.8,-1.0,0.93,2.2,9.7e-06,3.3
etaPositive_samp[98],-0.18,0.75,1.1,-1.5,-0.55,1.7,2.2,9.7e-06,3.2
etaPositive_samp[99],1.1,0.0076,0.17,0.79,1.1,1.4,498.0,0.0022,1.0
etaPositive_samp[100],0.83,0.91,1.3,-1.7,1.4,2.0,2.1,9.3e-06,4.9
etaPositive_samp[101],0.58,0.16,0.28,-0.0017,0.65,0.93,3.3,1.4e-05,1.8
etaPositive_samp[102],0.33,0.42,0.62,-0.32,0.078,1.4,2.1,9.5e-06,3.7
etaPositive_samp[103],-0.75,0.072,0.64,-1.7,-0.9,0.4,79.0,0.00035,1.0
etaPositive_samp[104],-0.94,0.32,0.47,-1.8,-0.75,-0.45,2.2,9.6e-06,3.4
etaPositive_samp[105],-0.42,0.65,1.0,-1.7,-0.73,1.2,2.4,1e-05,2.5
etaPositive_samp[106],-0.64,0.44,0.64,-1.8,-0.38,0.031,2.2,9.6e-06,3.5
etaPositive_samp[107],-0.59,0.44,0.64,-1.8,-0.3,0.024,2.1,9.4e-06,4.1
etaPositive_samp[108],0.023,0.38,0.56,-0.95,0.24,0.63,2.2,9.7e-06,3.4
etaPositive_samp[109],0.96,0.16,0.37,0.32,0.99,1.5,5.3,2.3e-05,1.3
etaPositive_samp[110],0.067,0.17,0.26,-0.28,-0.0054,0.52,2.5,1.1e-05,2.3
etaPositive_samp[111],0.54,0.64,1.1,-0.92,0.29,2.1,2.8,1.2e-05,1.9
etaPositive_samp[112],0.46,0.44,0.63,-0.096,0.16,1.6,2.1,9.1e-06,5.8
etaPositive_samp[113],1.4,0.048,0.38,0.78,1.3,2.0,64.0,0.00028,1.1
etaPositive_samp[114],0.85,0.44,0.64,-0.33,1.1,1.5,2.1,9.5e-06,3.7
etaPositive_samp[115],-0.3,0.12,0.26,-0.66,-0.29,0.13,4.5,2e-05,1.3
etaPositive_samp[116],-1.1,0.1,0.49,-2.0,-0.98,-0.35,24.0,0.00011,1.1
etaPositive_samp[117],0.62,0.053,0.18,0.34,0.61,0.95,12.0,5.4e-05,1.1
etaPositive_samp[118],0.058,0.31,0.46,-0.75,0.25,0.55,2.2,9.7e-06,3.3
etaPositive_samp[119],1.1,0.11,0.28,0.48,1.1,1.5,7.0,3.1e-05,1.5
etaPositive_samp[120],-0.55,0.38,0.68,-1.6,-0.61,0.41,3.2,1.4e-05,1.6
etaPositive_samp[121],0.66,0.18,0.32,0.17,0.62,1.2,3.1,1.4e-05,1.6
etaPositive_samp[122],-0.46,0.35,0.53,-1.4,-0.28,0.17,2.3,1e-05,2.7
etaPositive_samp[123],-0.004,0.47,0.69,-0.72,-0.28,1.2,2.1,9.4e-06,3.9
etaPositive_samp[124],-0.37,0.45,0.68,-1.5,-0.14,0.44,2.3,1e-05,2.8
etaPositive_samp[125],-0.35,0.17,0.29,-0.83,-0.3,0.056,2.9,1.3e-05,1.8
etaNegative_samp[1],-1.3,0.32,0.68,-2.2,-1.3,-0.14,4.6,2.1e-05,1.3
etaNegative_samp[2],-1.4,0.48,0.79,-2.6,-1.5,-0.26,2.8,1.2e-05,1.8
etaNegative_samp[3],1.6,0.51,0.75,0.31,1.9,2.4,2.2,9.7e-06,3.3
etaNegative_samp[4],-0.32,0.12,0.27,-0.69,-0.33,0.14,4.7,2.1e-05,1.3
etaNegative_samp[5],0.46,0.0051,0.12,0.26,0.45,0.67,575.0,0.0025,1.0
etaNegative_samp[6],-0.29,0.26,0.45,-1.0,-0.32,0.37,3.0,1.3e-05,1.7
etaNegative_samp[7],-1.2,0.017,0.53,-2.2,-1.1,-0.37,997.0,0.0044,1.0
etaNegative_samp[8],-0.17,0.42,0.84,-1.3,-0.015,0.96,4.0,1.8e-05,1.4
etaNegative_samp[9],0.16,0.56,0.88,-1.2,0.48,1.2,2.5,1.1e-05,2.2
etaNegative_samp[10],-0.3,0.41,0.96,-1.4,-0.53,1.3,5.4,2.4e-05,1.3
etaNegative_samp[11],0.38,0.61,0.88,-1.3,0.77,1.2,2.1,9.3e-06,4.9
etaNegative_samp[12],-1.5,0.34,0.55,-2.3,-1.7,-0.68,2.7,1.2e-05,1.9
etaNegative_samp[13],0.96,0.096,0.27,0.6,0.93,1.4,7.8,3.5e-05,1.2
etaNegative_samp[14],0.93,0.0071,0.22,0.53,0.91,1.3,925.0,0.0041,1.0
etaNegative_samp[15],-0.46,0.68,0.99,-1.5,-0.89,1.2,2.1,9.3e-06,4.2
etaNegative_samp[16],0.12,0.48,0.73,-0.76,-0.12,1.5,2.4,1e-05,2.6
etaNegative_samp[17],-1.1,0.35,0.59,-1.9,-0.95,-0.26,2.8,1.3e-05,1.8
etaNegative_samp[18],0.24,0.4,0.6,-0.47,0.025,1.3,2.3,1e-05,2.6
etaNegative_samp[19],-0.44,0.58,0.91,-1.9,-0.22,0.81,2.5,1.1e-05,2.2
etaNegative_samp[20],-0.47,0.021,0.67,-1.7,-0.54,0.61,1055.0,0.0047,1.0
etaNegative_samp[21],-0.019,0.021,0.21,-0.4,0.0034,0.31,100.0,0.00044,1.0
etaNegative_samp[22],-0.034,0.21,0.36,-0.59,-0.077,0.57,3.0,1.3e-05,1.7
etaNegative_samp[23],0.82,0.43,0.64,-0.28,1.1,1.5,2.2,9.6e-06,3.5
etaNegative_samp[24],-0.21,0.18,0.32,-0.73,-0.15,0.25,3.3,1.5e-05,1.6
etaNegative_samp[25],0.67,0.23,0.57,-0.34,0.69,1.3,6.2,2.7e-05,1.3
etaNegative_samp[26],0.34,0.53,0.77,-1.1,0.7,1.0,2.1,9.2e-06,5.0
etaNegative_samp[27],0.86,0.24,0.39,0.21,0.98,1.4,2.5,1.1e-05,2.1
etaNegative_samp[28],-1.2,0.64,0.99,-2.6,-1.5,0.34,2.4,1.1e-05,2.4
etaNegative_samp[29],0.49,0.19,0.4,-0.046,0.42,1.3,4.4,2e-05,1.7
etaNegative_samp[30],-1.8,0.36,0.67,-2.9,-1.8,-0.89,3.4,1.5e-05,1.5
etaNegative_samp[31],-0.056,0.17,0.32,-0.49,-0.025,0.44,3.6,1.6e-05,1.5
etaNegative_samp[32],-0.53,0.28,0.47,-1.2,-0.6,0.18,2.9,1.3e-05,1.8
etaNegative_samp[33],-1.3,0.18,0.36,-1.7,-1.2,-0.68,3.8,1.7e-05,1.4
etaNegative_samp[34],-0.86,0.38,0.57,-1.8,-0.63,-0.24,2.2,9.7e-06,3.3
etaNegative_samp[35],-0.26,0.19,0.36,-0.87,-0.27,0.22,3.8,1.7e-05,1.4
etaNegative_samp[36],0.08,0.57,0.84,-0.81,-0.26,1.6,2.2,9.6e-06,3.5
etaNegative_samp[37],-1.1,0.023,0.7,-2.3,-1.1,0.054,920.0,0.0041,1.0
etaNegative_samp[38],-0.88,0.32,0.58,-1.7,-0.8,0.0064,3.4,1.5e-05,1.5
etaNegative_samp[39],0.74,0.43,0.66,-0.32,0.97,1.5,2.3,1e-05,2.6
etaNegative_samp[40],-1.0,0.83,1.2,-2.0,-1.6,1.1,2.1,9.1e-06,6.2
etaNegative_samp[41],-0.84,0.22,0.4,-1.5,-0.87,-0.25,3.4,1.5e-05,1.5
etaNegative_samp[42],0.91,0.23,0.38,0.35,0.83,1.6,2.7,1.2e-05,1.9
etaNegative_samp[43],0.96,0.12,0.31,0.41,1.0,1.3,6.6,2.9e-05,1.2
etaNegative_samp[44],0.84,0.38,0.61,0.024,0.68,1.8,2.5,1.1e-05,2.1
etaNegative_samp[45],1.2,0.16,0.31,0.69,1.2,1.7,3.8,1.7e-05,1.5
etaNegative_samp[46],-0.4,0.33,0.51,-1.3,-0.21,0.19,2.3,1e-05,2.7
etaNegative_samp[47],1.1,0.39,0.61,0.073,1.3,1.9,2.5,1.1e-05,2.2
etaNegative_samp[48],0.14,0.12,0.3,-0.39,0.18,0.52,6.8,3e-05,1.2
etaNegative_samp[49],1.0,0.99,1.4,-1.4,1.7,2.2,2.0,9e-06,8.2
etaNegative_samp[50],-0.12,0.3,0.46,-0.89,0.027,0.45,2.3,1e-05,2.6
etaNegative_samp[51],-1.3,0.17,0.4,-1.8,-1.3,-0.66,5.4,2.4e-05,1.3
etaNegative_samp[52],0.96,0.099,0.19,0.64,0.95,1.3,3.8,1.7e-05,1.4
etaNegative_samp[53],0.66,0.37,0.56,-0.27,0.83,1.4,2.4,1e-05,2.5
etaNegative_samp[54],-0.62,0.34,0.54,-1.5,-0.5,0.13,2.5,1.1e-05,2.1
etaNegative_samp[55],-0.26,0.32,0.58,-1.2,-0.28,0.59,3.2,1.4e-05,1.6
etaNegative_samp[56],0.89,0.22,0.33,0.52,0.77,1.5,2.3,1e-05,2.8
etaNegative_samp[57],1.2,0.84,1.2,-0.92,1.7,2.5,2.1,9.4e-06,4.1
etaNegative_samp[58],0.51,0.43,0.64,-0.18,0.26,1.6,2.2,9.5e-06,3.6
etaNegative_samp[59],-0.69,0.55,0.88,-1.9,-0.9,0.66,2.5,1.1e-05,2.1
etaNegative_samp[60],-0.12,0.17,0.33,-0.61,-0.11,0.42,3.9,1.7e-05,1.4
etaNegative_samp[61],-0.25,0.59,0.92,-1.7,0.0095,0.91,2.4,1.1e-05,2.4
etaNegative_samp[62],-0.41,0.54,0.79,-1.8,-0.081,0.41,2.1,9.4e-06,4.0
etaNegative_samp[63],0.23,1.0,1.4,-2.4,0.98,1.4,2.0,9e-06,8.2
etaNegative_samp[64],-1.7,0.019,0.37,-2.3,-1.6,-1.1,398.0,0.0018,1.0
etaNegative_samp[65],-0.032,0.71,1.1,-1.4,-0.35,1.7,2.3,1e-05,2.7
etaNegative_samp[66],-0.54,0.34,0.62,-1.6,-0.55,0.4,3.3,1.5e-05,1.6
etaNegative_samp[67],-0.51,0.081,0.25,-0.82,-0.56,-0.046,9.5,4.2e-05,1.1
etaNegative_samp[68],-0.091,0.1,0.27,-0.56,-0.066,0.27,6.7,3e-05,1.2
etaNegative_samp[69],-0.52,0.25,0.57,-1.5,-0.49,0.12,5.1,2.3e-05,1.3
etaNegative_samp[70],0.49,0.13,0.41,-0.27,0.6,1.0,11.0,4.7e-05,1.1
etaNegative_samp[71],-0.47,0.22,0.44,-1.0,-0.43,0.22,4.0,1.8e-05,1.4
etaNegative_samp[72],0.87,0.0077,0.27,0.42,0.87,1.3,1195.0,0.0053,1.0
etaNegative_samp[73],-1.6,0.73,1.1,-3.0,-2.0,0.17,2.3,1e-05,2.8
etaNegative_samp[74],1.4,0.086,0.28,0.87,1.5,1.8,11.0,4.7e-05,1.1
etaNegative_samp[75],0.62,0.99,1.4,-2.1,1.3,1.7,2.0,9e-06,8.0
etaNegative_samp[76],-0.45,0.39,0.63,-1.4,-0.57,0.56,2.6,1.1e-05,2.0
etaNegative_samp[77],0.27,0.011,0.19,-0.026,0.25,0.63,298.0,0.0013,1.0
etaNegative_samp[78],1.1,0.019,0.17,0.8,1.1,1.4,80.0,0.00036,1.1
etaNegative_samp[79],-0.31,0.0066,0.26,-0.76,-0.33,0.13,1561.0,0.0069,1.0
etaNegative_samp[80],0.37,0.72,1.1,-0.75,-0.036,2.3,2.2,9.5e-06,3.7
etaNegative_samp[81],-0.0085,0.41,0.63,-0.82,-0.19,0.99,2.4,1.1e-05,2.4
etaNegative_samp[82],0.8,1.1,1.6,-2.0,1.6,2.0,2.0,9e-06,9.8
etaNegative_samp[83],-0.44,0.61,1.0,-1.9,-0.26,1.0,2.7,1.2e-05,1.9
etaNegative_samp[84],0.76,0.17,0.67,-0.41,0.96,1.7,16.0,7.2e-05,1.1
etaNegative_samp[85],0.59,0.15,0.25,0.22,0.54,0.96,2.9,1.3e-05,1.8
etaNegative_samp[86],0.33,0.26,0.39,-0.34,0.47,0.78,2.3,1e-05,2.8
etaNegative_samp[87],-0.1,0.72,1.1,-1.1,-0.56,1.7,2.1,9.3e-06,4.4
etaNegative_samp[88],0.7,0.15,0.66,-0.26,0.42,1.8,20.0,8.7e-05,1.1
etaNegative_samp[89],0.068,0.16,0.32,-0.43,0.048,0.68,4.2,1.9e-05,1.5
etaNegative_samp[90],0.51,0.14,0.27,-0.023,0.55,0.9,3.8,1.7e-05,1.6
etaNegative_samp[91],0.68,0.17,0.37,0.2,0.7,1.3,4.8,2.1e-05,1.3
