name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaPositive[8],0.0051,2.8e-05,0.0012,0.0032,0.005,0.0073,1914.0,0.14,1.0
etaPositive[9],0.011,6.6e-05,0.0029,0.0072,0.011,0.016,1936.0,0.14,1.0
etaPositive[10],0.026,0.00011,0.0048,0.018,0.026,0.034,1988.0,0.15,1.0
etaPositive[11],0.0087,2.1e-05,0.0011,0.0068,0.0087,0.01,2693.0,0.2,1.0
etaPositive[12],0.0073,8.7e-05,0.0035,0.0028,0.0067,0.014,1593.0,0.12,1.0
etaPositive[13],0.016,6.7e-05,0.0036,0.01,0.016,0.022,2876.0,0.21,1.0
etaPositive[14],0.007,4.7e-05,0.0021,0.004,0.0069,0.011,1917.0,0.14,1.0
etaPositive[15],0.0074,2.4e-05,0.0013,0.0053,0.0074,0.0097,3226.0,0.24,1.0
etaPositive[16],0.0066,2.9e-05,0.0015,0.0043,0.0064,0.0091,2728.0,0.2,1.0
etaPositive[17],0.021,5.3e-05,0.0033,0.016,0.021,0.026,3816.0,0.28,1.0
etaPositive[18],0.011,0.00019,0.0052,0.005,0.01,0.022,743.0,0.055,1.0
etaPositive[19],0.02,8.1e-05,0.0042,0.014,0.02,0.027,2701.0,0.2,1.0
etaPositive[20],0.013,2e-05,0.0013,0.011,0.013,0.015,4173.0,0.31,1.0
etaPositive[21],0.0066,4.6e-05,0.0019,0.0037,0.0065,0.0098,1700.0,0.13,1.0
etaPositive[22],0.016,5.6e-05,0.0029,0.011,0.016,0.021,2748.0,0.2,1.0
etaPositive[23],0.0092,6.7e-05,0.0027,0.0053,0.0088,0.014,1652.0,0.12,1.0
etaPositive[24],0.0093,2.8e-05,0.0017,0.0066,0.0092,0.012,3703.0,0.28,1.0
etaPositive[25],0.0078,4.5e-05,0.0018,0.0049,0.0077,0.011,1603.0,0.12,1.0
etaPositive[26],0.0047,2.2e-05,0.001,0.0031,0.0046,0.0065,2076.0,0.15,1.0
etaPositive[27],0.012,8.8e-05,0.0039,0.0059,0.011,0.019,1990.0,0.15,1.0
etaPositive[28],0.015,0.00032,0.0047,0.0082,0.014,0.023,212.0,0.016,1.0
etaNegative[1],0.022,0.0011,0.037,0.0014,0.012,0.066,1229.0,0.091,1.0
etaNegative[2],0.1,0.00064,0.025,0.057,0.1,0.14,1552.0,0.12,1.0
etaNegative[3],0.079,0.00064,0.03,0.039,0.074,0.14,2208.0,0.16,1.0
etaNegative[4],0.044,0.00067,0.022,0.013,0.042,0.083,1033.0,0.077,1.0
etaNegative[5],0.14,0.0023,0.079,0.024,0.13,0.28,1127.0,0.084,1.0
etaNegative[6],0.02,0.00031,0.013,0.0028,0.017,0.044,1682.0,0.13,1.0
etaNegative[7],0.14,0.00032,0.021,0.11,0.14,0.18,4239.0,0.32,1.0
etaNegative[8],0.016,9.7e-05,0.0045,0.0099,0.016,0.025,2168.0,0.16,1.0
etaNegative[9],0.076,0.00029,0.016,0.051,0.076,0.1,2968.0,0.22,1.0
etaNegative[10],0.038,0.00027,0.014,0.018,0.036,0.062,2528.0,0.19,1.0
etaNegative[11],0.012,0.00026,0.011,0.0012,0.0091,0.034,1755.0,0.13,1.0
