name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
beta_samp[110],-1.1,0.0074,0.19,-1.3,-1.1,-0.72,658.0,0.003,1.0
beta_samp[111],-1.2,0.0076,0.16,-1.5,-1.2,-0.98,467.0,0.0021,1.0
beta_samp[112],0.63,0.0082,0.26,0.25,0.61,1.1,983.0,0.0044,1.0
beta_samp[113],-0.17,0.0082,0.33,-0.62,-0.21,0.44,1564.0,0.007,1.0
beta_samp[114],1.1,0.011,0.49,0.39,1.1,2.0,1842.0,0.0083,1.0
beta_samp[115],-1.1,0.0071,0.14,-1.3,-1.1,-0.89,374.0,0.0017,1.0
beta_samp[116],-0.68,0.0071,0.12,-0.88,-0.68,-0.48,290.0,0.0013,1.0
beta_samp[117],2.5,0.0091,0.54,1.7,2.5,3.4,3459.0,0.016,1.0
beta_samp[118],-0.25,0.0074,0.27,-0.67,-0.25,0.21,1311.0,0.0059,1.0
beta_samp[119],-1.6,0.014,0.72,-2.6,-1.7,-0.24,2699.0,0.012,1.0
beta_samp[120],1.7,0.0079,0.23,1.4,1.7,2.1,855.0,0.0039,1.0
beta_samp[121],-0.39,0.017,0.7,-1.4,-0.44,0.87,1618.0,0.0073,1.0
beta_samp[122],0.26,0.0073,0.24,-0.11,0.24,0.67,1064.0,0.0048,1.0
beta_samp[123],-0.39,0.0068,0.17,-0.66,-0.4,-0.097,642.0,0.0029,1.0
beta_samp[124],-0.82,0.0072,0.15,-1.1,-0.82,-0.57,411.0,0.0019,1.0
beta_samp[125],-0.92,0.0074,0.2,-1.2,-0.92,-0.6,715.0,0.0032,1.0
beta_samp[126],1.5,0.014,0.43,0.97,1.4,2.4,935.0,0.0042,1.0
beta_samp[127],-1.5,0.0078,0.18,-1.8,-1.5,-1.2,515.0,0.0023,1.0
beta_samp[128],-0.31,0.01,0.32,-0.71,-0.38,0.32,971.0,0.0044,1.0
beta_samp[129],-0.17,0.0065,0.26,-0.58,-0.17,0.27,1594.0,0.0072,1.0
beta_samp[130],-0.45,0.011,0.36,-0.85,-0.53,0.23,1083.0,0.0049,1.0
beta_samp[131],-0.54,0.0069,0.2,-0.84,-0.55,-0.18,861.0,0.0039,1.0
beta_samp[132],-0.92,0.0066,0.2,-1.2,-0.92,-0.59,875.0,0.0039,1.0
beta_samp[133],-0.66,0.0077,0.23,-1.0,-0.67,-0.26,912.0,0.0041,1.0
beta_samp[134],0.58,0.014,0.62,-0.43,0.59,1.6,1989.0,0.009,1.0
beta_samp[135],-0.12,0.0086,0.27,-0.45,-0.18,0.4,969.0,0.0044,1.0
beta_samp[136],-0.37,0.0071,0.21,-0.71,-0.37,-0.031,832.0,0.0037,1.0
beta_samp[137],-0.88,0.0072,0.15,-1.1,-0.89,-0.63,416.0,0.0019,1.0
beta_samp[138],-0.22,0.0075,0.25,-0.6,-0.24,0.19,1068.0,0.0048,1.0
beta_samp[139],2.1,0.0098,0.53,1.3,2.0,3.0,2877.0,0.013,1.0
beta_samp[140],-0.66,0.0076,0.26,-1.0,-0.7,-0.18,1166.0,0.0053,1.0
beta_samp[141],1.3,0.0095,0.46,0.66,1.2,2.1,2304.0,0.01,1.0
beta_samp[142],-0.28,0.0076,0.25,-0.62,-0.32,0.17,1110.0,0.005,1.0
beta_samp[143],-0.5,0.007,0.16,-0.74,-0.51,-0.23,531.0,0.0024,1.0
beta_samp[144],-0.078,0.0067,0.12,-0.26,-0.081,0.12,312.0,0.0014,1.0
beta_samp[145],-0.62,0.018,0.69,-1.6,-0.71,0.64,1544.0,0.007,1.0
beta_samp[146],0.29,0.0066,0.17,0.0031,0.29,0.57,681.0,0.0031,1.0
beta_samp[147],-0.28,0.0084,0.37,-0.84,-0.29,0.34,1896.0,0.0085,1.0
beta_samp[148],-0.54,0.0065,0.12,-0.74,-0.55,-0.34,335.0,0.0015,1.0
beta_samp[149],0.13,0.0083,0.29,-0.32,0.1,0.67,1246.0,0.0056,1.0
beta_samp[150],-1.0,0.027,0.81,-2.1,-1.1,0.42,909.0,0.0041,1.0
beta_samp[151],-1.2,0.0076,0.17,-1.5,-1.2,-0.96,496.0,0.0022,1.0
beta_samp[152],-0.18,0.0064,0.13,-0.41,-0.19,0.039,438.0,0.002,1.0
beta_samp[153],-0.79,0.0071,0.13,-1.0,-0.79,-0.58,333.0,0.0015,1.0
beta_samp[154],-0.75,0.014,0.69,-1.8,-0.8,0.49,2556.0,0.012,1.0
beta_samp[155],-0.28,0.0068,0.2,-0.6,-0.29,0.063,875.0,0.0039,1.0
beta_samp[156],0.32,0.0083,0.27,-0.1,0.31,0.78,1090.0,0.0049,1.0
beta_samp[157],-0.17,0.012,0.33,-0.55,-0.25,0.47,800.0,0.0036,1.0
beta_samp[158],-0.17,0.0098,0.32,-0.68,-0.16,0.36,1046.0,0.0047,1.0
beta_samp[159],0.4,0.0084,0.24,0.098,0.36,0.84,796.0,0.0036,1.0
etaPositive_samp[1],0.18,0.0079,0.25,-0.29,0.22,0.52,1040.0,0.0047,1.0
etaPositive_samp[2],-0.095,0.0062,0.22,-0.48,-0.081,0.24,1262.0,0.0057,1.0
etaPositive_samp[3],1.5,0.025,0.26,1.0,1.5,1.9,106.0,0.00048,1.0
etaPositive_samp[4],-1.6,0.0079,0.42,-2.4,-1.6,-1.0,2755.0,0.012,1.0
etaPositive_samp[5],0.55,0.0064,0.18,0.25,0.56,0.81,757.0,0.0034,1.0
etaPositive_samp[6],-0.99,0.0055,0.23,-1.4,-0.98,-0.64,1708.0,0.0077,1.0
etaPositive_samp[7],-0.14,0.0062,0.23,-0.55,-0.13,0.21,1365.0,0.0062,1.0
etaPositive_samp[8],-0.15,0.0082,0.3,-0.71,-0.11,0.28,1365.0,0.0062,1.0
etaPositive_samp[9],0.22,0.019,0.76,-1.2,0.32,1.3,1643.0,0.0074,1.0
etaPositive_samp[10],0.21,0.0058,0.25,-0.21,0.21,0.61,1849.0,0.0083,1.0
etaPositive_samp[11],-0.41,0.0076,0.22,-0.8,-0.39,-0.096,838.0,0.0038,1.0
etaPositive_samp[12],-0.04,0.0065,0.26,-0.44,-0.056,0.42,1639.0,0.0074,1.0
etaPositive_samp[13],-0.28,0.0084,0.4,-0.92,-0.29,0.38,2289.0,0.01,1.0
etaPositive_samp[14],-0.39,0.0054,0.2,-0.72,-0.38,-0.07,1405.0,0.0063,1.0
etaPositive_samp[15],0.33,0.0075,0.27,-0.16,0.36,0.74,1278.0,0.0058,1.0
etaPositive_samp[16],-0.95,0.0081,0.36,-1.5,-0.94,-0.36,1988.0,0.009,1.0
etaPositive_samp[17],0.065,0.0057,0.11,-0.12,0.066,0.25,402.0,0.0018,1.0
etaPositive_samp[18],0.05,0.0059,0.2,-0.29,0.051,0.38,1183.0,0.0053,1.0
etaPositive_samp[19],-0.19,0.0069,0.21,-0.55,-0.18,0.15,952.0,0.0043,1.0
etaPositive_samp[20],0.9,0.019,0.15,0.66,0.9,1.1,58.0,0.00026,1.0
etaPositive_samp[21],0.6,0.0067,0.2,0.27,0.6,0.92,859.0,0.0039,1.0
etaPositive_samp[22],-1.1,0.0074,0.33,-1.7,-1.1,-0.6,1934.0,0.0087,1.0
etaPositive_samp[23],0.92,0.0096,0.3,0.4,0.93,1.4,960.0,0.0043,1.0
etaPositive_samp[24],-0.054,0.0071,0.22,-0.45,-0.034,0.26,962.0,0.0043,1.0
etaPositive_samp[25],-1.4,0.007,0.3,-1.9,-1.4,-0.91,1860.0,0.0084,1.0
etaPositive_samp[26],1.2,0.026,0.17,0.95,1.2,1.5,44.0,0.0002,1.0
etaPositive_samp[27],-0.19,0.006,0.18,-0.49,-0.19,0.1,897.0,0.004,1.0
etaPositive_samp[28],-1.3,0.0059,0.23,-1.6,-1.3,-0.9,1451.0,0.0065,1.0
etaPositive_samp[29],-0.75,0.011,0.41,-1.4,-0.76,-0.073,1462.0,0.0066,1.0
etaPositive_samp[30],0.23,0.01,0.37,-0.39,0.23,0.84,1289.0,0.0058,1.0
etaPositive_samp[31],-1.2,0.0065,0.31,-1.7,-1.2,-0.66,2261.0,0.01,1.0
etaPositive_samp[32],-1.2,0.0076,0.29,-1.7,-1.2,-0.71,1404.0,0.0063,1.0
etaPositive_samp[33],0.21,0.0063,0.17,-0.073,0.22,0.47,699.0,0.0032,1.0
etaPositive_samp[34],-0.2,0.0077,0.34,-0.78,-0.2,0.34,1908.0,0.0086,1.0
etaPositive_samp[35],-0.82,0.0057,0.23,-1.2,-0.81,-0.47,1602.0,0.0072,1.0
etaPositive_samp[36],0.28,0.0071,0.33,-0.25,0.28,0.8,2111.0,0.0095,1.0
etaPositive_samp[37],-1.2,0.0078,0.32,-1.8,-1.2,-0.75,1719.0,0.0077,1.0
