name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
p1_samp[39],0.91,0.014,0.82,-0.48,0.92,2.3,3657.0,0.01,1.0
p1_samp[40],0.72,0.0053,0.18,0.43,0.71,1.0,1167.0,0.0033,1.0
p1_samp[41],0.41,0.0046,0.14,0.19,0.4,0.63,874.0,0.0025,1.0
p1_samp[42],0.5,0.0064,0.29,0.032,0.5,0.97,2057.0,0.0058,1.0
p1_samp[43],0.28,0.0076,0.39,-0.35,0.28,0.9,2567.0,0.0073,1.0
p1_samp[44],0.12,0.006,0.16,-0.14,0.13,0.37,666.0,0.0019,1.0
p1_samp[45],1.3,0.011,0.45,0.66,1.3,2.2,1700.0,0.0048,1.0
p1_samp[46],0.25,0.0051,0.17,-0.031,0.26,0.52,1072.0,0.003,1.0
p1_samp[47],-1.4,0.011,0.56,-2.4,-1.3,-0.59,2637.0,0.0075,1.0
p1_samp[48],0.94,0.0072,0.42,0.26,0.93,1.6,3444.0,0.0098,1.0
p1_samp[49],-0.39,0.0097,0.59,-1.4,-0.39,0.57,3693.0,0.01,1.0
p1_samp[50],-0.43,0.0085,0.45,-1.2,-0.38,0.19,2822.0,0.008,1.0
p1_samp[51],0.9,0.0067,0.26,0.52,0.88,1.4,1463.0,0.0041,1.0
p1_samp[52],-0.57,0.0091,0.44,-1.3,-0.55,0.088,2299.0,0.0065,1.0
p1_samp[53],0.33,0.046,0.48,-0.6,0.4,1.0,107.0,0.0003,1.0
p1_samp[54],-0.39,0.012,0.59,-1.4,-0.37,0.57,2521.0,0.0071,1.0
p1_samp[55],0.32,0.0071,0.34,-0.28,0.35,0.84,2375.0,0.0067,1.0
p1_samp[56],-1.2,0.01,0.69,-2.4,-1.2,-0.16,4300.0,0.012,1.0
p1_samp[57],2.3,0.011,0.69,1.2,2.3,3.5,3914.0,0.011,1.0
p1_samp[58],-0.71,0.011,0.44,-1.5,-0.65,-0.12,1585.0,0.0045,1.0
p1_samp[59],-0.035,0.0073,0.21,-0.4,-0.018,0.27,798.0,0.0023,1.0
p1_samp[60],-1.5,0.0096,0.59,-2.5,-1.4,-0.56,3741.0,0.011,1.0
p1_samp[61],-1.0,0.01,0.64,-2.2,-1.0,-0.028,3956.0,0.011,1.0
p1_samp[62],0.52,0.0061,0.14,0.29,0.51,0.77,546.0,0.0015,1.0
p1_samp[63],1.2,0.0078,0.48,0.49,1.2,2.1,3729.0,0.011,1.0
p1_samp[64],0.38,0.0068,0.34,-0.17,0.38,0.93,2502.0,0.0071,1.0
p1_samp[65],-0.46,0.0082,0.35,-1.1,-0.44,0.049,1807.0,0.0051,1.0
p1_samp[66],-0.6,0.0099,0.57,-1.6,-0.57,0.26,3250.0,0.0092,1.0
p1_samp[67],0.061,0.0074,0.23,-0.31,0.055,0.42,990.0,0.0028,1.0
p1_samp[68],0.31,0.0053,0.16,0.057,0.31,0.55,880.0,0.0025,1.0
p1_samp[69],-0.65,0.017,0.59,-1.8,-0.53,0.09,1176.0,0.0033,1.0
p1_samp[70],0.24,0.0063,0.22,-0.12,0.24,0.58,1179.0,0.0033,1.0
p1_samp[71],-0.85,0.0092,0.45,-1.7,-0.8,-0.21,2378.0,0.0067,1.0
p1_samp[72],0.11,0.0052,0.12,-0.089,0.11,0.31,540.0,0.0015,1.0
p1_samp[73],-0.76,0.017,0.58,-1.8,-0.67,-0.011,1167.0,0.0033,1.0
p1_samp[74],0.32,0.013,0.66,-0.66,0.26,1.5,2666.0,0.0075,1.0
p1_samp[75],0.86,0.0078,0.42,0.24,0.84,1.6,2833.0,0.008,1.0
p1_samp[76],0.73,0.0053,0.18,0.44,0.72,1.0,1188.0,0.0034,1.0
p1_samp[77],0.65,0.0061,0.28,0.22,0.63,1.1,2172.0,0.0061,1.0
p1_samp[78],0.58,0.0051,0.14,0.36,0.58,0.8,737.0,0.0021,1.0
p1_samp[79],-1.1,0.0097,0.57,-2.1,-1.1,-0.27,3460.0,0.0098,1.0
p1_samp[80],-0.51,0.013,0.53,-1.4,-0.47,0.31,1608.0,0.0046,1.0
p1_samp[81],0.76,0.0062,0.19,0.48,0.75,1.1,946.0,0.0027,1.0
p1_samp[82],-0.045,0.012,0.62,-1.2,0.013,0.84,2543.0,0.0072,1.0
p1_samp[83],1.4,0.0097,0.46,0.68,1.4,2.2,2274.0,0.0064,1.0
p1_samp[84],-0.23,0.0075,0.34,-0.83,-0.2,0.27,2006.0,0.0057,1.0
p1_samp[85],-0.85,0.71,1.1,-2.3,-1.2,1.0,2.4,6.8e-06,2.4
p1_samp[86],0.36,0.0061,0.23,0.0092,0.34,0.74,1395.0,0.0039,1.0
p1_samp[87],-0.069,0.012,0.99,-1.7,-0.071,1.6,6257.0,0.018,1.0
p1_samp[88],0.74,0.0088,0.49,-0.024,0.73,1.5,3094.0,0.0088,1.0
p1_samp[89],-1.9,0.01,0.67,-3.1,-1.9,-0.9,4104.0,0.012,1.0
p1_samp[90],0.071,0.011,0.32,-0.49,0.11,0.52,910.0,0.0026,1.0
p1_samp[91],-0.24,0.56,0.84,-2.1,0.16,0.39,2.2,6.4e-06,2.9
p1_samp[92],-0.7,0.011,0.66,-1.9,-0.64,0.28,3540.0,0.01,1.0
p1_samp[93],-0.25,0.0096,0.66,-1.4,-0.22,0.77,4695.0,0.013,1.0
p1_samp[94],-0.14,0.012,0.52,-1.1,-0.078,0.59,1959.0,0.0055,1.0
p1_samp[95],0.35,0.0094,0.49,-0.5,0.4,1.1,2662.0,0.0075,1.0
p1_samp[96],1.1,0.0072,0.29,0.72,1.1,1.7,1640.0,0.0046,1.0
p1_samp[97],0.86,0.0098,0.35,0.39,0.8,1.5,1249.0,0.0035,1.0
p1_samp[98],-2.0,0.011,0.61,-3.1,-2.0,-1.1,3157.0,0.0089,1.0
p1_samp[99],0.12,0.0054,0.15,-0.12,0.12,0.36,736.0,0.0021,1.0
p1_samp[100],0.45,0.014,0.61,-0.72,0.53,1.3,2066.0,0.0059,1.0
p1_samp[101],-0.71,0.012,0.7,-1.9,-0.65,0.35,3132.0,0.0089,1.0
p1_samp[102],0.91,0.0059,0.22,0.58,0.89,1.3,1370.0,0.0039,1.0
p1_samp[103],-0.031,0.013,0.65,-1.2,0.064,0.87,2534.0,0.0072,1.0
p1_samp[104],0.068,0.013,0.81,-1.3,0.1,1.4,3780.0,0.011,1.0
p1_samp[105],1.4,0.0092,0.44,0.73,1.3,2.1,2224.0,0.0063,1.0
p1_samp[106],0.29,0.012,0.45,-0.34,0.26,1.1,1454.0,0.0041,1.0
p2_samp[1],2.0,0.011,0.7,0.92,2.0,3.2,3823.0,0.011,1.0
p2_samp[2],0.97,0.012,0.75,-0.23,0.96,2.2,4163.0,0.012,1.0
p2_samp[3],0.61,0.15,0.57,-0.18,0.52,1.7,14.0,3.9e-05,1.1
p2_samp[4],0.87,0.0086,0.52,0.077,0.84,1.8,3600.0,0.01,1.0
p2_samp[5],-1.1,0.0088,0.57,-2.1,-1.1,-0.16,4149.0,0.012,1.0
p2_samp[6],-0.29,0.0072,0.17,-0.58,-0.28,-0.011,587.0,0.0017,1.0
p2_samp[7],1.4,0.011,0.68,0.36,1.4,2.6,3777.0,0.011,1.0
p2_samp[8],1.1,0.0094,0.56,0.27,1.1,2.1,3518.0,0.01,1.0
p2_samp[9],1.7,0.011,0.73,0.56,1.7,2.9,4340.0,0.012,1.0
p2_samp[10],-0.13,0.013,0.14,-0.36,-0.14,0.092,108.0,0.0003,1.0
p2_samp[11],0.16,0.15,0.47,-0.48,0.1,1.0,9.4,2.6e-05,1.1
p2_samp[12],-0.65,0.018,0.44,-1.5,-0.55,-0.11,595.0,0.0017,1.0
p2_samp[13],-0.58,0.013,0.36,-1.2,-0.54,-0.098,728.0,0.0021,1.0
p2_samp[14],0.81,0.0094,0.47,0.1,0.78,1.7,2553.0,0.0072,1.0
p2_samp[15],-0.23,0.027,0.38,-0.86,-0.24,0.39,202.0,0.00057,1.0
p2_samp[16],0.38,0.05,0.53,-0.48,0.37,1.3,113.0,0.00032,1.0
p2_samp[17],-0.077,0.0092,0.35,-0.59,-0.1,0.55,1414.0,0.004,1.0
p2_samp[18],-0.51,0.061,0.67,-1.8,-0.37,0.36,120.0,0.00034,1.0
p2_samp[19],-1.2,0.0097,0.43,-1.9,-1.1,-0.56,1926.0,0.0055,1.0
p2_samp[20],-1.6,0.0083,0.44,-2.3,-1.5,-0.88,2796.0,0.0079,1.0
p2_samp[21],0.77,0.009,0.63,-0.25,0.77,1.8,4892.0,0.014,1.0
p2_samp[22],0.62,0.0089,0.49,-0.16,0.6,1.5,3022.0,0.0086,1.0
p2_samp[23],0.99,0.011,0.63,8.3e-05,0.97,2.1,3252.0,0.0092,1.0
p2_samp[24],1.4,0.011,0.63,0.5,1.4,2.6,3342.0,0.0095,1.0
p2_samp[25],-0.79,0.011,0.56,-1.7,-0.8,0.16,2715.0,0.0077,1.0
p2_samp[26],0.91,0.009,0.51,0.13,0.87,1.8,3209.0,0.0091,1.0
p2_samp[27],0.61,0.013,0.58,-0.33,0.6,1.5,1891.0,0.0054,1.0
p2_samp[28],0.95,0.014,0.82,-0.44,0.97,2.3,3526.0,0.01,1.0
p2_samp[29],0.66,0.0099,0.61,-0.25,0.62,1.8,3859.0,0.011,1.0
p2_samp[30],-1.2,0.016,0.51,-2.1,-1.1,-0.49,968.0,0.0027,1.0
p2_samp[31],-0.61,0.0066,0.28,-1.1,-0.59,-0.2,1798.0,0.0051,1.0
p2_samp[32],-0.8,0.0088,0.35,-1.4,-0.76,-0.31,1593.0,0.0045,1.0
p2_samp[33],-0.45,0.0076,0.38,-1.0,-0.47,0.23,2537.0,0.0072,1.0
p2_samp[34],-2.0,0.012,0.63,-3.1,-2.0,-1.1,2897.0,0.0082,1.0
p2_samp[35],-0.86,0.005,0.19,-1.2,-0.85,-0.57,1415.0,0.004,1.0
p2_samp[36],-0.22,0.039,0.72,-1.3,-0.24,1.0,329.0,0.00093,1.0
p2_samp[37],0.69,0.0096,0.54,-0.14,0.66,1.6,3172.0,0.009,1.0
p2_samp[38],0.51,0.0077,0.32,0.041,0.49,1.1,1733.0,0.0049,1.0
p2_samp[39],-0.089,0.012,0.77,-1.4,-0.062,1.1,4061.0,0.011,1.0
p2_samp[40],0.15,0.0059,0.2,-0.16,0.14,0.48,1115.0,0.0032,1.0
p2_samp[41],-0.38,0.0053,0.16,-0.64,-0.38,-0.14,967.0,0.0027,1.0
p2_samp[42],0.45,0.0083,0.49,-0.33,0.43,1.3,3565.0,0.01,1.0
p2_samp[43],0.26,0.0083,0.5,-0.53,0.24,1.1,3677.0,0.01,1.0
p2_samp[44],-0.36,0.0049,0.18,-0.66,-0.35,-0.059,1395.0,0.004,1.0
p2_samp[45],0.056,0.0087,0.45,-0.66,0.044,0.81,2642.0,0.0075,1.0
p2_samp[46],-0.11,0.0052,0.22,-0.47,-0.12,0.25,1776.0,0.005,1.0
p2_samp[47],-0.87,0.0086,0.51,-1.7,-0.86,-0.023,3501.0,0.0099,1.0
p2_samp[48],-0.022,0.0095,0.55,-0.94,-0.022,0.9,3436.0,0.0097,1.0
p2_samp[49],-2.7,0.0097,0.66,-3.9,-2.7,-1.7,4654.0,0.013,1.0
p2_samp[50],1.0,0.0091,0.54,0.22,1.0,2.0,3491.0,0.0099,1.0
p2_samp[51],1.0,0.013,0.46,0.39,0.99,1.9,1354.0,0.0038,1.0
p2_samp[52],-0.4,0.66,1.0,-1.4,-0.79,1.8,2.4,6.7e-06,2.4
p2_samp[53],0.64,0.25,0.62,-0.23,0.59,1.7,6.1,1.7e-05,1.2
p2_samp[54],-0.28,0.013,0.71,-1.4,-0.29,0.9,2874.0,0.0081,1.0
p2_samp[55],0.39,0.0071,0.39,-0.25,0.4,1.0,3083.0,0.0087,1.0
p2_samp[56],-0.018,0.015,0.78,-1.2,-0.066,1.3,2642.0,0.0075,1.0
p2_samp[57],-0.29,0.0092,0.5,-1.2,-0.25,0.47,3010.0,0.0085,1.0
p2_samp[58],-0.33,0.0077,0.36,-0.89,-0.34,0.3,2186.0,0.0062,1.0
p2_samp[59],-0.46,0.0057,0.24,-0.87,-0.45,-0.1,1735.0,0.0049,1.0
p2_samp[60],-0.32,0.0099,0.63,-1.3,-0.34,0.74,4060.0,0.011,1.0
p2_samp[61],1.8,0.0095,0.56,0.89,1.7,2.7,3497.0,0.0099,1.0
p2_samp[62],-0.12,0.019,0.13,-0.33,-0.12,0.095,49.0,0.00014,1.0
p2_samp[63],-0.21,0.013,0.77,-1.5,-0.18,1.0,3822.0,0.011,1.0
p2_samp[64],-1.1,0.0083,0.47,-2.0,-1.1,-0.41,3162.0,0.009,1.0
p2_samp[65],-0.91,0.0088,0.42,-1.7,-0.86,-0.31,2237.0,0.0063,1.0
p2_samp[66],0.82,0.0098,0.67,-0.26,0.83,1.9,4573.0,0.013,1.0
p2_samp[67],-1.3,0.011,0.48,-2.2,-1.2,-0.65,1749.0,0.005,1.0
p2_samp[68],-1.2,0.012,0.5,-2.1,-1.1,-0.57,1586.0,0.0045,1.0
p2_samp[69],0.23,0.014,0.59,-0.54,0.13,1.3,1659.0,0.0047,1.0
p2_samp[70],-0.78,0.0074,0.34,-1.4,-0.76,-0.26,2099.0,0.0059,1.0
p2_samp[71],0.49,0.0088,0.47,-0.2,0.44,1.3,2862.0,0.0081,1.0
p2_samp[72],-0.47,0.0041,0.14,-0.7,-0.46,-0.25,1128.0,0.0032,1.0
p2_samp[73],0.3,0.015,0.53,-0.39,0.22,1.3,1192.0,0.0034,1.0
p2_samp[74],0.021,0.014,0.76,-1.1,-0.043,1.4,3103.0,0.0088,1.0
p2_samp[75],0.21,0.0079,0.46,-0.53,0.21,0.95,3319.0,0.0094,1.0
p2_samp[76],-0.16,0.0093,0.16,-0.43,-0.16,0.093,303.0,0.00086,1.0
p2_samp[77],1.3,0.01,0.56,0.4,1.2,2.2,3061.0,0.0087,1.0
p2_samp[78],0.033,0.018,0.14,-0.2,0.029,0.27,63.0,0.00018,1.0
p2_samp[79],0.052,0.0087,0.5,-0.77,0.034,0.89,3307.0,0.0094,1.0
p2_samp[80],-1.1,0.01,0.54,-2.0,-1.1,-0.27,2896.0,0.0082,1.0
p2_samp[81],0.11,0.0096,0.17,-0.15,0.1,0.4,314.0,0.00089,1.0
p2_samp[82],0.95,0.011,0.63,-0.073,0.95,2.0,3361.0,0.0095,1.0
p2_samp[83],0.84,0.0096,0.49,0.071,0.83,1.6,2600.0,0.0074,1.0
p2_samp[84],-1.0,0.013,0.52,-2.0,-0.97,-0.28,1737.0,0.0049,1.0
p2_samp[85],-0.35,0.33,0.72,-1.6,-0.36,0.66,4.7,1.3e-05,1.3
p2_samp[86],-0.048,0.0068,0.22,-0.35,-0.072,0.34,1069.0,0.003,1.0
p2_samp[87],0.14,0.013,0.97,-1.4,0.14,1.8,5279.0,0.015,1.0
p2_samp[88],-0.65,0.011,0.59,-1.7,-0.62,0.25,2848.0,0.0081,1.0
p2_samp[89],0.23,0.01,0.7,-0.89,0.22,1.4,4433.0,0.013,1.0
p2_samp[90],0.086,0.4,0.72,-1.1,0.16,1.2,3.2,9e-06,1.6
p2_samp[91],-0.86,0.039,0.22,-1.2,-0.85,-0.49,32.0,9e-05,1.0
p2_samp[92],0.92,0.01,0.7,-0.2,0.9,2.1,4746.0,0.013,1.0
p2_samp[93],-1.1,0.012,0.82,-2.4,-1.1,0.24,4693.0,0.013,1.0
p2_samp[94],0.19,0.016,0.71,-0.87,0.16,1.4,1947.0,0.0055,1.0
p2_samp[95],-1.1,0.0095,0.47,-2.0,-1.1,-0.48,2485.0,0.007,1.0
p2_samp[96],0.038,0.0059,0.23,-0.32,0.025,0.44,1538.0,0.0044,1.0
p2_samp[97],-0.18,0.0072,0.3,-0.62,-0.21,0.35,1727.0,0.0049,1.0
p2_samp[98],0.51,0.01,0.66,-0.55,0.5,1.6,3907.0,0.011,1.0
p2_samp[99],-1.2,0.0079,0.33,-1.8,-1.2,-0.73,1773.0,0.005,1.0
p2_samp[100],0.8,0.012,0.73,-0.37,0.81,2.0,3434.0,0.0097,1.0
p2_samp[101],0.053,0.017,0.92,-1.5,0.042,1.6,3079.0,0.0087,1.0
p2_samp[102],0.12,0.012,0.21,-0.22,0.12,0.48,305.0,0.00086,1.0
p2_samp[103],1.5,0.011,0.66,0.49,1.5,2.6,3696.0,0.01,1.0
p2_samp[104],0.87,0.012,0.77,-0.4,0.87,2.1,4295.0,0.012,1.0
p2_samp[105],-0.82,0.0096,0.35,-1.5,-0.77,-0.34,1332.0,0.0038,1.0
p2_samp[106],-0.72,0.0081,0.43,-1.4,-0.71,-0.038,2865.0,0.0081,1.0
p3_samp[1],-0.98,0.0082,0.44,-1.8,-0.94,-0.34,2861.0,0.0081,1.0
p3_samp[2],-0.56,0.0069,0.4,-1.2,-0.57,0.11,3328.0,0.0094,1.0
p3_samp[3],1.6,0.044,0.73,0.46,1.6,2.9,275.0,0.00078,1.0
p3_samp[4],-0.19,0.0064,0.36,-0.74,-0.2,0.43,3069.0,0.0087,1.0
p3_samp[5],0.052,0.01,0.58,-0.83,0.019,1.1,3093.0,0.0088,1.0
p3_samp[6],-0.77,0.0046,0.15,-1.0,-0.77,-0.52,1076.0,0.003,1.0
p3_samp[7],-0.86,0.0066,0.35,-1.5,-0.86,-0.29,2875.0,0.0081,1.0
p3_samp[8],0.16,0.0099,0.49,-0.6,0.12,1.0,2447.0,0.0069,1.0
p3_samp[9],-1.2,0.015,0.93,-2.6,-1.2,0.44,4058.0,0.011,1.0
p3_samp[10],0.94,0.012,0.53,0.13,0.9,1.9,2024.0,0.0057,1.0
p3_samp[11],0.67,0.36,0.85,-0.65,0.7,2.0,5.5,1.6e-05,1.3
p3_samp[12],0.62,0.014,0.63,-0.28,0.55,1.8,1982.0,0.0056,1.0
p3_samp[13],-0.42,0.015,0.49,-0.97,-0.53,0.58,1045.0,0.003,1.0
p3_samp[14],0.29,0.01,0.49,-0.44,0.26,1.1,2276.0,0.0064,1.0
p3_samp[15],-1.4,0.0065,0.27,-1.9,-1.4,-0.97,1723.0,0.0049,1.0
p3_samp[16],-0.098,0.03,0.37,-0.68,-0.11,0.52,149.0,0.00042,1.0
p3_samp[17],-0.73,0.011,0.39,-1.3,-0.79,-0.013,1343.0,0.0038,1.0
p3_samp[18],0.23,0.014,0.65,-0.84,0.23,1.3,2161.0,0.0061,1.0
p3_samp[19],-1.2,0.023,0.33,-1.7,-1.2,-0.73,205.0,0.00058,1.0
p3_samp[20],1.7,0.011,0.75,0.52,1.7,3.0,4474.0,0.013,1.0
p3_samp[21],0.37,0.0097,0.63,-0.66,0.37,1.4,4122.0,0.012,1.0
p3_samp[22],-0.47,0.0065,0.35,-1.0,-0.5,0.14,2946.0,0.0083,1.0
p3_samp[23],-0.48,0.0069,0.39,-1.1,-0.49,0.17,3093.0,0.0088,1.0
p3_samp[24],-0.61,0.0057,0.3,-1.1,-0.61,-0.11,2744.0,0.0078,1.0
p3_samp[25],0.91,0.014,0.65,-0.075,0.87,2.1,2057.0,0.0058,1.0
p3_samp[26],0.14,0.0081,0.43,-0.51,0.1,0.89,2852.0,0.0081,1.0
p3_samp[27],0.39,0.012,0.6,-0.43,0.31,1.5,2674.0,0.0076,1.0
p3_samp[28],1.0,0.011,0.75,-0.16,0.97,2.3,4445.0,0.013,1.0
p3_samp[29],0.18,0.01,0.69,-0.89,0.14,1.4,4381.0,0.012,1.0
p3_samp[30],-0.73,0.0056,0.21,-1.1,-0.75,-0.37,1422.0,0.004,1.0
p3_samp[31],-0.61,0.0086,0.35,-1.1,-0.65,0.025,1649.0,0.0047,1.0
p3_samp[32],-0.6,0.012,0.41,-1.1,-0.67,0.052,1102.0,0.0031,1.0
p3_samp[33],0.69,0.013,0.63,-0.26,0.64,1.8,2536.0,0.0072,1.0
p3_samp[34],-0.0083,0.014,1.0,-1.7,-0.016,1.6,5665.0,0.016,1.0
p3_samp[35],-0.27,0.013,0.3,-0.69,-0.3,0.26,502.0,0.0014,1.0
p3_samp[36],-0.27,0.027,0.48,-0.99,-0.3,0.58,319.0,0.0009,1.0
p3_samp[37],-0.27,0.0075,0.38,-0.85,-0.3,0.41,2625.0,0.0074,1.0
p3_samp[38],-0.011,0.0066,0.28,-0.43,-0.028,0.49,1755.0,0.005,1.0
p3_samp[39],-0.46,0.0085,0.46,-1.2,-0.48,0.3,2990.0,0.0085,1.0
p3_samp[40],0.66,0.011,0.53,-0.14,0.62,1.6,2383.0,0.0067,1.0
p3_samp[41],-0.5,0.01,0.25,-0.84,-0.53,-0.051,576.0,0.0016,1.0
p3_samp[42],-0.4,0.0064,0.34,-0.93,-0.41,0.18,2718.0,0.0077,1.0
p3_samp[43],0.38,0.012,0.56,-0.41,0.32,1.4,2069.0,0.0059,1.0
p3_samp[44],-0.16,0.0056,0.25,-0.54,-0.17,0.27,1942.0,0.0055,1.0
p3_samp[45],0.24,0.013,0.49,-0.48,0.2,1.1,1482.0,0.0042,1.0
p3_samp[46],-0.56,0.0045,0.2,-0.86,-0.56,-0.22,1917.0,0.0054,1.0
p3_samp[47],-1.4,0.011,0.68,-2.4,-1.5,-0.23,3874.0,0.011,1.0
p3_samp[48],0.95,0.0099,0.56,0.1,0.91,1.9,3166.0,0.009,1.0
p3_samp[49],1.4,0.018,0.67,0.32,1.3,2.5,1357.0,0.0038,1.0
p3_samp[50],1.0,0.012,0.57,0.13,0.97,2.0,2470.0,0.007,1.0
p3_samp[51],-0.33,0.0075,0.26,-0.72,-0.36,0.14,1243.0,0.0035,1.0
p3_samp[52],-0.46,0.39,0.67,-1.7,-0.34,0.49,2.9,8.2e-06,1.7
p3_samp[53],-0.36,0.31,0.57,-1.1,-0.46,0.72,3.4,9.5e-06,1.5
p3_samp[54],0.54,0.018,0.88,-0.86,0.52,2.1,2448.0,0.0069,1.0
p3_samp[55],2.3,0.011,0.7,1.2,2.3,3.5,3806.0,0.011,1.0
p3_samp[56],0.59,0.013,0.79,-0.69,0.55,2.0,3954.0,0.011,1.0
p3_samp[57],-1.0,0.0076,0.31,-1.6,-1.0,-0.53,1670.0,0.0047,1.0
p3_samp[58],-0.93,0.0086,0.3,-1.4,-0.97,-0.39,1243.0,0.0035,1.0
p3_samp[59],-1.3,0.0078,0.23,-1.7,-1.3,-0.97,912.0,0.0026,1.0
p3_samp[60],0.69,0.011,0.65,-0.3,0.65,1.8,3636.0,0.01,1.0
p3_samp[61],0.85,0.0088,0.48,0.11,0.82,1.7,2993.0,0.0085,1.0
p3_samp[62],-0.66,0.0073,0.18,-0.94,-0.67,-0.36,591.0,0.0017,1.0
p3_samp[63],0.78,0.0089,0.53,-0.039,0.75,1.7,3560.0,0.01,1.0
p3_samp[64],0.69,0.012,0.47,-0.013,0.66,1.5,1434.0,0.0041,1.0
p3_samp[65],-0.85,0.014,0.84,-2.1,-0.9,0.62,3806.0,0.011,1.0
p3_samp[66],1.8,0.011,0.63,0.78,1.7,2.9,3592.0,0.01,1.0
p3_samp[67],-1.6,0.0082,0.32,-2.2,-1.6,-1.1,1535.0,0.0043,1.0
p3_samp[68],-0.28,0.0099,0.38,-0.77,-0.34,0.45,1462.0,0.0041,1.0
p3_samp[69],-0.29,0.015,0.51,-1.0,-0.35,0.61,1122.0,0.0032,1.0
p3_samp[70],0.57,0.022,0.85,-0.61,0.49,2.1,1482.0,0.0042,1.0
p3_samp[71],0.76,0.012,0.6,-0.16,0.73,1.8,2338.0,0.0066,1.0
p3_samp[72],-1.1,0.0054,0.16,-1.4,-1.1,-0.89,912.0,0.0026,1.0
p3_samp[73],-0.4,0.015,0.48,-1.1,-0.45,0.45,1062.0,0.003,1.0
p3_samp[74],-2.2,0.01,0.59,-3.3,-2.2,-1.4,3298.0,0.0093,1.0
p3_samp[75],-0.00076,0.011,0.48,-0.69,-0.057,0.86,2048.0,0.0058,1.0
p3_samp[76],0.65,0.012,0.54,-0.16,0.6,1.6,2070.0,0.0059,1.0
p3_samp[77],0.44,0.011,0.54,-0.36,0.4,1.4,2517.0,0.0071,1.0
p3_samp[78],1.7,0.011,0.63,0.74,1.7,2.8,3511.0,0.0099,1.0
p3_samp[79],0.37,0.011,0.62,-0.56,0.31,1.5,3345.0,0.0095,1.0
p3_samp[80],0.37,0.014,0.68,-0.61,0.3,1.6,2455.0,0.007,1.0
p3_samp[81],0.42,0.0099,0.43,-0.22,0.39,1.2,1887.0,0.0053,1.0
p3_samp[82],0.78,0.011,0.51,0.016,0.74,1.7,2341.0,0.0066,1.0
p3_samp[83],0.027,0.011,0.37,-0.47,-0.0089,0.68,1148.0,0.0033,1.0
p3_samp[84],-0.88,0.011,0.59,-1.8,-0.92,0.18,2937.0,0.0083,1.0
p3_samp[85],0.77,0.11,0.76,-0.5,0.77,2.1,47.0,0.00013,1.0
p3_samp[86],-1.7,0.012,0.34,-2.3,-1.7,-1.3,863.0,0.0024,1.0
p3_samp[87],-0.13,0.015,0.93,-1.6,-0.18,1.5,3753.0,0.011,1.0
p3_samp[88],0.14,0.012,0.62,-0.8,0.1,1.3,2609.0,0.0074,1.0
p3_samp[89],-0.16,0.0079,0.46,-0.89,-0.18,0.63,3478.0,0.0098,1.0
p3_samp[90],1.5,0.75,1.2,-0.57,1.7,3.2,2.7,7.7e-06,1.9
p3_samp[91],0.0034,0.014,1.0,-1.7,0.024,1.7,5497.0,0.016,1.0
p3_samp[92],0.026,0.0099,0.66,-0.99,0.0042,1.2,4478.0,0.013,1.0
p3_samp[93],0.14,0.013,0.71,-0.98,0.13,1.3,2994.0,0.0085,1.0
p3_samp[94],0.038,0.0086,0.5,-0.71,0.0093,0.91,3328.0,0.0094,1.0
p3_samp[95],-0.54,0.0067,0.35,-1.1,-0.55,0.061,2751.0,0.0078,1.0
p3_samp[96],1.5,0.013,0.65,0.53,1.5,2.7,2351.0,0.0067,1.0
p3_samp[97],-0.44,0.0083,0.32,-0.89,-0.48,0.14,1444.0,0.0041,1.0
p3_samp[98],-0.25,0.0081,0.5,-1.1,-0.26,0.6,3895.0,0.011,1.0
p3_samp[99],-0.038,0.011,0.51,-0.78,-0.084,0.87,2101.0,0.0059,1.0
p3_samp[100],-0.43,0.0063,0.34,-0.96,-0.43,0.13,2877.0,0.0081,1.0
p3_samp[101],0.63,0.016,0.85,-0.72,0.59,2.0,2809.0,0.008,1.0
p3_samp[102],0.57,0.0096,0.47,-0.11,0.52,1.4,2357.0,0.0067,1.0
p3_samp[103],-0.17,0.0077,0.38,-0.75,-0.2,0.5,2436.0,0.0069,1.0
p3_samp[104],-1.3,0.009,0.49,-2.2,-1.3,-0.57,3023.0,0.0086,1.0
p3_samp[105],0.35,0.011,0.46,-0.33,0.31,1.2,1808.0,0.0051,1.0
p3_samp[106],-0.56,0.011,0.38,-1.0,-0.63,0.16,1196.0,0.0034,1.0
p4_samp[1],0.013,0.01,0.66,-0.97,-0.038,1.2,4051.0,0.011,1.0
p4_samp[2],0.38,0.009,0.48,-0.32,0.33,1.2,2825.0,0.008,1.0
p4_samp[3],-0.63,0.071,0.28,-1.1,-0.61,-0.23,15.0,4.3e-05,1.1
p4_samp[4],-0.24,0.0069,0.3,-0.7,-0.25,0.26,1892.0,0.0054,1.0
p4_samp[5],0.3,0.0095,0.54,-0.53,0.26,1.2,3198.0,0.0091,1.0
p4_samp[6],1.7,0.011,0.68,0.68,1.7,2.9,3672.0,0.01,1.0
p4_samp[7],-0.54,0.0057,0.27,-0.97,-0.55,-0.087,2217.0,0.0063,1.0
p4_samp[8],0.098,0.0094,0.45,-0.57,0.058,0.91,2295.0,0.0065,1.0
p4_samp[9],-0.47,0.0069,0.33,-1.0,-0.47,0.055,2268.0,0.0064,1.0
