name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaNegative_samp[54],-0.78,0.015,0.24,-1.2,-0.77,-0.4,245.0,0.00069,1.0
etaNegative_samp[55],0.23,0.016,0.25,-0.23,0.26,0.59,237.0,0.00067,1.0
etaNegative_samp[56],-1.5,0.017,0.25,-1.9,-1.5,-1.1,213.0,0.0006,1.0
etaNegative_samp[57],-0.11,0.02,0.35,-0.78,-0.042,0.33,289.0,0.00082,1.0
etaNegative_samp[58],0.64,0.012,0.25,0.25,0.63,1.1,402.0,0.0011,1.0
etaNegative_samp[59],0.86,0.018,0.27,0.29,0.9,1.2,215.0,0.00061,1.0
etaNegative_samp[60],-0.51,0.011,0.21,-0.86,-0.51,-0.16,360.0,0.001,1.0
etaNegative_samp[61],-0.2,0.012,0.18,-0.5,-0.2,0.11,229.0,0.00065,1.0
etaNegative_samp[62],-0.17,0.024,0.47,-0.91,-0.2,0.64,398.0,0.0011,1.0
etaNegative_samp[63],-0.64,0.013,0.28,-1.1,-0.65,-0.18,459.0,0.0013,1.0
etaNegative_samp[64],0.0027,0.016,0.37,-0.6,-0.0085,0.65,543.0,0.0015,1.0
etaNegative_samp[65],-0.32,0.012,0.15,-0.59,-0.31,-0.07,154.0,0.00044,1.0
etaNegative_samp[66],-0.77,0.014,0.19,-1.1,-0.77,-0.46,190.0,0.00054,1.0
etaNegative_samp[67],0.72,0.012,0.17,0.45,0.72,0.98,183.0,0.00052,1.0
etaNegative_samp[68],-0.17,0.013,0.29,-0.66,-0.17,0.3,537.0,0.0015,1.0
etaNegative_samp[69],2.4,0.016,0.27,1.9,2.3,2.8,286.0,0.00081,1.0
etaNegative_samp[70],0.041,0.018,0.41,-0.66,0.045,0.72,519.0,0.0015,1.0
etaNegative_samp[71],2.7,0.017,0.33,2.2,2.7,3.3,392.0,0.0011,1.0
etaNegative_samp[72],4.4,0.02,0.43,3.7,4.4,5.1,459.0,0.0013,1.0
etaNegative_samp[73],2.7,0.018,0.37,2.2,2.7,3.4,423.0,0.0012,1.0
etaNegative_samp[74],-0.9,0.046,0.77,-2.2,-0.85,0.25,284.0,0.0008,1.0
etaNegative_samp[75],0.029,0.017,0.37,-0.57,0.022,0.63,499.0,0.0014,1.0
etaNegative_samp[76],-0.99,0.013,0.28,-1.4,-0.99,-0.52,497.0,0.0014,1.0
etaNegative_samp[77],0.94,0.016,0.33,0.33,0.96,1.5,448.0,0.0013,1.0
etaNegative_samp[78],-0.99,0.014,0.25,-1.4,-1.0,-0.59,331.0,0.00094,1.0
etaNegative_samp[79],0.098,0.013,0.27,-0.36,0.11,0.53,407.0,0.0012,1.0
etaNegative_samp[80],0.89,0.013,0.21,0.54,0.89,1.2,263.0,0.00074,1.0
etaNegative_samp[81],-0.7,0.018,0.27,-1.1,-0.71,-0.24,231.0,0.00065,1.0
etaNegative_samp[82],-0.4,0.017,0.31,-0.89,-0.42,0.14,362.0,0.001,1.0
etaNegative_samp[83],-0.17,0.014,0.35,-0.71,-0.19,0.45,606.0,0.0017,1.0
etaNegative_samp[84],-0.37,0.012,0.16,-0.65,-0.36,-0.12,168.0,0.00048,1.0
etaNegative_samp[85],-0.95,0.013,0.22,-1.3,-0.95,-0.61,260.0,0.00074,1.0
etaNegative_samp[86],0.91,0.015,0.25,0.47,0.93,1.3,258.0,0.00073,1.0
etaNegative_samp[87],-1.4,0.035,0.68,-2.7,-1.4,-0.47,384.0,0.0011,1.0
etaNegative_samp[88],-0.18,0.013,0.25,-0.61,-0.17,0.2,359.0,0.001,1.0
etaNegative_samp[89],1.6,0.016,0.41,0.97,1.6,2.3,659.0,0.0019,1.0
etaNegative_samp[90],-0.84,0.015,0.22,-1.2,-0.84,-0.48,213.0,0.0006,1.0
etaNegative_samp[91],1.0,0.018,0.21,0.71,1.0,1.4,128.0,0.00036,1.0
etaNegative_samp[92],-0.47,0.018,0.38,-1.0,-0.49,0.2,431.0,0.0012,1.0
etaNegative_samp[93],-1.2,0.023,0.43,-1.8,-1.2,-0.39,349.0,0.00099,1.0
etaNegative_samp[94],0.32,0.019,0.44,-0.41,0.32,1.1,544.0,0.0015,1.0
etaNegative_samp[95],1.1,0.038,0.56,0.077,1.2,1.7,222.0,0.00063,1.0
etaNegative_samp[96],-0.84,0.016,0.32,-1.4,-0.83,-0.35,407.0,0.0012,1.0
etaNegative_samp[97],-0.11,0.02,0.35,-0.69,-0.11,0.46,309.0,0.00087,1.0
etaNegative_samp[98],-1.2,0.014,0.26,-1.7,-1.2,-0.81,327.0,0.00093,1.0
etaNegative_samp[99],-0.25,0.016,0.31,-0.76,-0.24,0.23,356.0,0.001,1.0
etaNegative_samp[100],-0.037,0.05,0.56,-1.0,0.052,0.71,123.0,0.00035,1.0
etaNegative_samp[101],-0.68,0.018,0.35,-1.3,-0.66,-0.15,379.0,0.0011,1.0
etaNegative_samp[102],-0.7,0.024,0.44,-1.3,-0.74,0.11,349.0,0.00099,1.0
etaNegative_samp[103],0.5,0.013,0.26,0.076,0.5,0.94,406.0,0.0012,1.0
etaNegative_samp[104],-0.34,0.036,0.5,-1.3,-0.24,0.25,190.0,0.00054,1.0
etaNegative_samp[105],-0.073,0.013,0.22,-0.45,-0.067,0.25,273.0,0.00077,1.0
etaNegative_samp[106],0.075,0.013,0.24,-0.37,0.091,0.45,337.0,0.00095,1.0
m_samp[1],0.49,0.018,0.43,-0.11,0.43,1.3,579.0,0.0016,1.0
m_samp[2],0.68,0.021,0.39,0.12,0.64,1.4,346.0,0.00098,1.0
m_samp[3],-1.5,0.019,0.48,-2.2,-1.5,-0.68,611.0,0.0017,1.0
m_samp[4],-1.8,0.019,0.54,-2.8,-1.8,-1.0,756.0,0.0021,1.0
m_samp[5],0.49,0.017,0.46,-0.13,0.42,1.4,779.0,0.0022,1.0
m_samp[6],0.26,0.021,0.38,-0.25,0.2,0.99,330.0,0.00093,1.0
m_samp[7],-0.6,0.011,0.13,-0.81,-0.6,-0.4,135.0,0.00038,1.0
m_samp[8],1.4,0.021,0.65,0.45,1.4,2.6,1002.0,0.0028,1.0
m_samp[9],-1.3,0.018,0.39,-2.0,-1.3,-0.71,470.0,0.0013,1.0
m_samp[10],1.1,0.02,0.63,0.15,1.0,2.2,988.0,0.0028,1.0
m_samp[11],-0.26,0.016,0.36,-0.71,-0.31,0.35,467.0,0.0013,1.0
m_samp[12],-1.1,0.016,0.32,-1.6,-1.0,-0.59,399.0,0.0011,1.0
m_samp[13],-0.024,0.033,0.73,-1.1,-0.099,1.3,490.0,0.0014,1.0
m_samp[14],-0.34,0.011,0.11,-0.54,-0.34,-0.15,116.0,0.00033,1.0
m_samp[15],0.1,0.019,0.29,-0.3,0.06,0.65,233.0,0.00066,1.0
m_samp[16],1.4,0.021,0.56,0.53,1.3,2.4,722.0,0.002,1.0
m_samp[17],-0.12,0.015,0.23,-0.45,-0.15,0.31,252.0,0.00071,1.0
m_samp[18],0.073,0.025,0.41,-0.52,0.037,0.79,265.0,0.00075,1.0
m_samp[19],1.4,0.019,0.54,0.57,1.3,2.3,810.0,0.0023,1.0
m_samp[20],0.64,0.019,0.45,0.051,0.57,1.5,584.0,0.0017,1.0
m_samp[21],0.44,0.022,0.57,-0.28,0.35,1.5,641.0,0.0018,1.0
m_samp[22],1.1,0.019,0.68,0.073,1.1,2.3,1232.0,0.0035,1.0
m_samp[23],0.45,0.019,0.33,-0.036,0.42,1.0,312.0,0.00088,1.0
m_samp[24],-0.49,0.011,0.11,-0.68,-0.48,-0.3,115.0,0.00032,1.0
m_samp[25],-1.1,0.013,0.29,-1.6,-1.1,-0.66,468.0,0.0013,1.0
m_samp[26],0.29,0.025,0.56,-0.33,0.13,1.4,499.0,0.0014,1.0
m_samp[27],-1.2,0.018,0.31,-1.7,-1.1,-0.72,303.0,0.00086,1.0
m_samp[28],-1.7,0.015,0.38,-2.4,-1.6,-1.1,685.0,0.0019,1.0
m_samp[29],-0.16,0.016,0.26,-0.49,-0.21,0.37,251.0,0.00071,1.0
m_samp[30],0.47,0.026,0.77,-0.73,0.43,1.8,889.0,0.0025,1.0
m_samp[31],-0.061,0.014,0.22,-0.37,-0.088,0.33,247.0,0.0007,1.0
m_samp[32],1.0,0.045,0.69,0.017,0.96,2.2,233.0,0.00066,1.0
m_samp[33],1.0,0.021,0.73,-0.089,0.98,2.3,1257.0,0.0036,1.0
m_samp[34],0.97,0.017,0.55,0.17,0.92,1.9,1115.0,0.0032,1.0
m_samp[35],-0.094,0.032,0.46,-0.54,-0.22,0.78,202.0,0.00057,1.0
m_samp[36],0.81,0.029,0.72,-0.21,0.74,2.1,618.0,0.0017,1.0
m_samp[37],1.9,0.016,0.55,1.0,1.9,2.9,1222.0,0.0035,1.0
m_samp[38],0.81,0.023,0.59,-0.047,0.75,1.9,665.0,0.0019,1.0
m_samp[39],1.5,0.019,0.49,0.76,1.5,2.4,694.0,0.002,1.0
m_samp[40],-0.42,0.02,0.42,-1.0,-0.46,0.34,449.0,0.0013,1.0
m_samp[41],-0.84,0.017,0.33,-1.4,-0.82,-0.38,378.0,0.0011,1.0
m_samp[42],0.41,0.039,0.57,-0.27,0.28,1.5,209.0,0.00059,1.0
m_samp[43],-0.87,0.013,0.21,-1.2,-0.84,-0.57,259.0,0.00073,1.0
m_samp[44],1.3,0.027,0.6,0.43,1.3,2.4,483.0,0.0014,1.0
m_samp[45],0.31,0.026,0.7,-0.65,0.21,1.6,731.0,0.0021,1.0
m_samp[46],-0.12,0.014,0.18,-0.38,-0.14,0.16,163.0,0.00046,1.0
m_samp[47],1.6,0.023,0.6,0.67,1.5,2.7,713.0,0.002,1.0
m_samp[48],0.57,0.028,0.69,-0.41,0.49,1.8,625.0,0.0018,1.0
m_samp[49],-0.23,0.029,0.61,-1.1,-0.32,0.9,463.0,0.0013,1.0
m_samp[50],-0.49,0.011,0.15,-0.76,-0.48,-0.27,190.0,0.00054,1.0
m_samp[51],-0.5,0.014,0.18,-0.79,-0.48,-0.23,163.0,0.00046,1.0
m_samp[52],0.081,0.022,0.58,-0.7,-0.0018,1.2,669.0,0.0019,1.0
m_samp[53],0.34,0.044,0.41,-0.21,0.29,1.1,86.0,0.00024,1.0
m_samp[54],-1.3,0.019,0.32,-1.9,-1.3,-0.84,279.0,0.00079,1.0
m_samp[55],-0.62,0.013,0.17,-0.92,-0.6,-0.36,183.0,0.00052,1.0
m_samp[56],-0.97,0.014,0.33,-1.5,-0.96,-0.5,531.0,0.0015,1.0
m_samp[57],0.47,0.021,0.43,-0.11,0.4,1.3,407.0,0.0012,1.0
m_samp[58],-0.016,0.012,0.19,-0.29,-0.034,0.32,243.0,0.00069,1.0
m_samp[59],-0.12,0.021,0.28,-0.46,-0.17,0.45,188.0,0.00053,1.0
m_samp[60],-1.4,0.016,0.34,-2.0,-1.4,-0.9,427.0,0.0012,1.0
m_samp[61],-1.8,0.016,0.35,-2.4,-1.8,-1.3,464.0,0.0013,1.0
m_samp[62],-0.54,0.015,0.3,-1.0,-0.54,-0.039,396.0,0.0011,1.0
m_samp[63],-0.54,0.012,0.25,-0.96,-0.54,-0.13,445.0,0.0013,1.0
m_samp[64],0.95,0.021,0.58,0.2,0.86,2.0,774.0,0.0022,1.0
m_samp[65],-0.015,0.02,0.31,-0.47,-0.04,0.55,246.0,0.0007,1.0
m_samp[66],-1.8,0.016,0.34,-2.4,-1.8,-1.3,441.0,0.0012,1.0
m_samp[67],0.34,0.02,0.32,-0.097,0.28,0.95,254.0,0.00072,1.0
m_samp[68],1.3,0.021,0.58,0.47,1.3,2.3,748.0,0.0021,1.0
m_samp[69],-0.37,0.012,0.14,-0.58,-0.37,-0.16,127.0,0.00036,1.0
m_samp[70],0.91,0.025,0.61,0.044,0.83,2.1,581.0,0.0016,1.0
m_samp[71],-0.24,0.011,0.12,-0.45,-0.24,-0.042,125.0,0.00035,1.0
m_samp[72],-0.39,0.011,0.11,-0.58,-0.39,-0.2,113.0,0.00032,1.0
m_samp[73],-0.18,0.021,0.29,-0.53,-0.26,0.39,196.0,0.00055,1.0
m_samp[74],-0.19,0.03,0.65,-1.3,-0.16,0.79,485.0,0.0014,1.0
m_samp[75],0.39,0.023,0.51,-0.25,0.28,1.4,472.0,0.0013,1.0
m_samp[76],0.52,0.033,0.76,-0.64,0.47,1.9,520.0,0.0015,1.0
m_samp[77],-0.47,0.011,0.15,-0.71,-0.46,-0.25,178.0,0.0005,1.0
m_samp[78],1.0,0.02,0.67,0.076,0.97,2.2,1067.0,0.003,1.0
m_samp[79],-1.8,0.017,0.39,-2.4,-1.7,-1.2,506.0,0.0014,1.0
m_samp[80],0.28,0.03,0.41,-0.26,0.21,1.1,187.0,0.00053,1.0
m_samp[81],0.52,0.033,0.7,-0.44,0.41,1.8,454.0,0.0013,1.0
m_samp[82],-0.5,0.012,0.24,-0.88,-0.5,-0.1,425.0,0.0012,1.0
m_samp[83],0.41,0.024,0.57,-0.38,0.32,1.5,580.0,0.0016,1.0
m_samp[84],-0.3,0.017,0.25,-0.62,-0.35,0.2,213.0,0.0006,1.0
